UNITID,TUITION1,FEE1,TUITION2,FEE2,TUITION3,FEE3,CHG2AY3,CHG3AY3,CHG8AY3,CHG9AY3 
178448,2730,780,4740,780,6450,780,5520,7230,1934,5166
178518,.,.,.,.,.,.,.,.,.,.
178615,7975,324,7975,324,15335,324,8299,15659,3800,3800
178624,5106,3394,5106,3394,11064,3394,8500,14458,2575,2575
178679,12660,940,12660,940,12660,940,13600,13600,3338,3338
178697,19500,460,19500,460,19500,460,19960,19960,3728,3728
178721,8251,400,8251,400,8251,400,11929,11929,4300,3500
178767,12960,0,12960,0,12960,0,12285,12285,4623,4623
178891,14952,900,14952,900,14952,900,15947,15947,1800,1800
178989,38900,1880,38900,1880,38900,1880,.,.,.,.
179043,38800,980,38800,980,38800,980,39780,39780,4695,4695
179159,46400,724,46400,724,46400,724,47124,47124,3648,3648
179256,13280,0,13280,0,13280,0,13280,13280,3650,6050
179265,29547,600,29547,600,29547,600,30147,30147,11472,7891
179308,2970,525,4440,525,6300,525,4965,6825,3600,7100
179317,.,.,.,.,.,.,.,.,.,.
179326,24500,940,24500,940,24500,940,25508,25508,2000,2000
179344,4020,600,4020,600,8040,600,4620,8640,6460,5092
179539,2808,480,4200,480,5688,480,4680,6168,4109,4109
179548,23175,210,23175,210,23175,210,23385,23385,4080,4080
179557,6779,1254,6779,1254,12951,1254,8033,14205,4816,4816
179566,6840,1098,6840,1098,15510,1098,7938,16608,4184,4184
179645,3000,1260,4230,1260,4230,1260,5490,5490,6562,6562
179715,2610,1230,4440,1230,5550,1230,5670,6780,6298,6298
179812,.,.,.,.,.,.,.,.,.,.
179867,56300,593,56300,593,56300,593,57386,57386,3654,5098
179894,28500,200,28500,200,28500,200,28700,28700,9380,8380
179946,28330,2550,28330,2550,28330,2550,30880,30880,4170,6250
179955,33500,950,33500,950,33500,950,34450,34450,4600,4600
179964,25000,930,25000,930,25000,930,25930,25930,6750,6750
180054,2640,730,2640,730,2640,730,3370,3370,5869,7770
180081,2624,965,2624,965,8347,1044,3590,9390,4068,3175
180106,36182,1080,36182,1080,36182,1080,37262,37262,3180,3180
180151,2220,1770,3810,1770,6450,1770,5580,8220,3250,3250
180160,1960,300,1960,300,1960,300,2260,2260,4000,4000
180179,4485,1495,4485,1495,17678,1632,5980,19310,4630,4630
180197,3632,1359,5376,1359,10800,1359,6377,12159,4240,4240
180203,1740,670,1740,670,1740,670,2410,2410,6400,4800
180212,1680,570,1680,570,1680,570,2250,2250,3375,3375
180249,2752,698,2752,698,9644,698,3450,10342,3738,3738
180258,26462,200,26462,200,26462,200,26662,26662,6000,4000
180276,2606,901,2606,901,8608,992,3507,9600,7149,7149
180328,2600,600,2600,600,2600,600,3200,3200,1400,6435
180373,2730,1710,4200,1710,7800,1710,5910,9510,1400,1400
180416,5707,1690,5707,1690,20791,1770,7390,22540,4076,3183
180461,5654,1717,5654,1717,25087,2017,7371,27101,3838,3838
180489,5352,2078,5352,2078,25106,2150,7430,27256,4292,4292
180522,4496,1459,4496,1459,17096,1569,5955,18665,3200,3200
180595,29976,610,29976,610,29976,610,30586,30586,3270,3270
180647,2988,1323,5076,1323,10260,1323,6399,11583,2400,2400
180692,4523,1224,4523,1224,15913,1296,5747,17209,3600,3600
180717,11160,200,11160,200,11160,200,11360,11360,1800,400
180814,7176,675,7176,675,7176,675,7851,7851,3780,3780
180832,13392,576,13392,576,13392,576,14496,14496,3012,3012
180878,16716,1500,16716,1500,16716,1500,18216,18216,4680,4680
180902,2760,450,2760,450,4140,450,3210,4590,2400,5100
180948,5208,1952,5208,1952,5236,1952,7634,7664,5508,2244
180984,34200,700,34200,700,34200,700,34900,34900,2455,2455
181002,41176,1842,41176,1842,41176,1842,43018,43018,2800,2600
181020,36000,800,36000,800,36000,800,36800,36800,.,.
181127,31190,1580,31190,1580,31190,1580,32770,32770,3994,3994
181145,6075,0,6075,0,6075,0,.,.,.,.
181215,6270,1670,6270,1670,13650,1670,7962,14164,4640,4640
181297,15089,570,15089,570,15089,570,16708,16708,6528,6528
181303,2970,225,2970,225,4455,225,3195,4680,2250,2250
181312,2880,480,2880,480,3750,480,3360,4230,2330,2330
181330,34778,750,34778,750,34778,750,35528,35528,3136,5282
181394,6344,1792,6344,1792,19926,1792,8136,21718,3770,3770
181419,4080,0,4080,0,4080,0,4080,4080,8909,8909
181428,11340,601,11340,601,30510,601,.,.,.,.
181446,35964,890,35964,890,35964,890,36854,36854,3500,3500
181464,7770,1792,7770,1792,24900,1792,9690,26820,3374,3374
181491,3150,600,3150,600,3795,600,3750,4395,2244,2194
181534,5580,2184,5580,2184,5580,2184,7920,7920,1736,1736
181543,6720,500,6720,500,6720,500,7570,7570,4000,1152
181604,21370,0,21370,0,21370,0,21370,21370,3720,4508
181640,2448,216,2448,216,2952,216,2664,3168,2260,2260
181738,24240,1100,24240,1100,24240,1100,25340,25340,4240,4190
181765,4726,757,4726,757,4726,757,5483,5483,4766,3884
181783,5580,1848,5580,1848,11160,1848,7428,13008,3142,3142
181817,2556,420,2556,420,2580,420,2976,3000,3537,3537
181853,19410,400,19410,400,19410,400,19810,19810,2750,2750
182005,3203,675,3203,675,10680,675,3878,11355,4748,4748
182148,14247,0,14247,0,14247,0,14903,14903,6732,4428
182281,7747,718,7747,718,23398,718,8685,24338,6596,6596
182290,7901,794,7901,794,23554,794,8366,24020,4370,4770
182306,3428,165,3428,165,10219,180,3248,10603,3900,3900
182458,34319,1189,34319,1189,34319,1189,35508,35508,2000,2000
182500,2562,300,2562,300,10039,300,2862,10339,4899,3331
182564,3203,345,3203,345,10680,345,3548,11025,5128,5128
182634,42846,800,42846,800,42846,800,44930,44930,1000,1000
182670,57796,1662,57796,1662,57796,1662,60117,60117,.,.
182795,36980,3700,36980,3700,36980,3700,40680,40680,3200,3200
182829,.,.,.,.,.,.,.,.,.,.
182917,23400,600,23400,600,23400,600,24000,24000,600,600
182980,25439,1220,25439,1220,25439,1220,39648,39648,2250,2750
183026,9600,50,9600,50,9600,50,9650,9650,6824,6824
183044,15520,3418,15520,3418,32860,3418,18938,36278,2650,3200
183062,11754,2884,11754,2884,21466,2884,14638,24350,1750,1750
183071,15150,628,15150,628,32460,628,15778,33088,4500,3200
183080,11870,2622,11870,2622,21280,2622,14492,23902,2370,3970
183099,6450,750,6450,750,14700,750,7200,15450,7406,7406
183105,6450,600,6450,600,14700,600,7050,15300,5164,5164
183114,6450,710,6450,710,14700,710,7160,15410,8108,8108
183123,6450,288,6450,288,14700,288,6738,14988,5164,5164
183132,6450,640,6450,640,14700,640,7090,15340,4138,4138
183141,6450,690,6450,690,14700,690,7140,15390,4356,4356
183150,6450,750,6450,750,14700,750,7200,15450,6286,6286
183211,33410,1100,33410,1100,33410,1100,34510,34510,5518,5518
183239,41510,1300,41510,1300,41510,1300,42840,42840,3020,5932
183248,20750,2014,20750,2014,20750,2014,22764,22764,1000,500
183257,7536,255,7536,255,8760,255,7791,9015,2808,2808
183275,24600,0,24600,0,24600,0,24600,24600,2400,5850
183488,16697,100,16697,100,16697,100,16797,16797,7830,3600
183600,5773,0,5773,0,5773,0,5773,5773,1000,1550
183655,4383,957,5883,957,7383,957,6840,8340,4700,4700
183743,3516,1057,7224,1057,7602,1057,8281,8659,4400,4000
183789,24605,1700,24605,1700,24605,1700,27000,27000,5960,5960
183804,22108,0,22108,0,22108,0,.,.,.,.
183822,30680,0,30680,0,30680,0,30680,30680,4276,2138
183859,4440,1199,7605,1199,8355,1199,8804,9554,4844,4844
183877,3377,1353,3806,1353,5548,1353,5159,6901,3750,3750
183910,34900,1800,34900,1800,34900,1800,36700,36700,4200,4200
183938,3450,1110,3570,1110,3570,1110,4680,4860,3086,3086
183974,33550,948,33550,948,33550,948,34498,34498,4614,4614
184180,4320,1080,8640,1080,12420,1080,9720,13500,4770,4190
184205,3240,1320,4080,1320,4080,1320,5400,5400,5534,3388
184348,39828,832,39828,832,39828,832,40960,40960,4542,4542
184481,3795,1200,7590,1200,7590,1200,8790,8790,3214,2214
184603,41154,1086,41154,1086,41154,1086,42240,42240,2856,2856
184612,32550,2450,32550,2450,32550,2450,35000,35000,1780,4660
184694,43654,1086,43654,1086,43654,1086,44740,44740,2856,2856
184773,32050,1590,32050,1590,32050,1590,33640,33640,4700,4700
184782,9573,3366,9573,3366,18605,3366,12939,21971,5328,6800
184791,3240,1320,4080,1320,4080,1320,5400,5400,3305,2688
184959,16782,100,16782,100,16782,100,16882,16882,6660,5310
184968,17745,4922,17745,4922,17745,4922,24032,24032,452,4050
184995,3576,1238,7152,1238,10560,1238,8390,11798,3600,3600
185129,12676,2062,12676,2062,22826,2062,14738,24888,7972,3912
185174,20700,1055,20700,1055,20700,1055,21755,21755,1800,500
185262,10445,2000,10445,2000,17621,2000,12445,19621,3580,3580
185509,3372,1206,4608,1206,6900,1206,5814,8106,4190,4190
185536,2784,924,5568,1848,5568,1848,7416,7416,10575,10575
185572,39968,712,39968,712,39968,712,40680,40680,4327,4327
185590,12082,991,12082,991,20042,991,13073,21033,6830,2120
185679,6420,17687,6420,17687,12840,17687,24107,30527,10281,8200
185721,15706,100,15706,100,15706,100,15806,15806,3924,3852
185758,.,.,.,.,.,.,.,.,.,.
185828,14448,3226,14448,3226,30160,3226,17674,33386,6300,6300
185873,5250,0,5790,0,8100,0,5790,8100,5480,5480
186034,5310,90,7260,90,9300,90,7350,9390,2026,2026
186122,.,.,.,.,.,.,.,.,.,.
186131,48502,0,48502,0,48502,0,48502,48502,.,.
186186,12000,0,12000,0,12000,0,12000,12000,3800,5600
186201,12414,2538,12414,2538,22157,2538,14952,24695,6572,5860
186283,45120,740,45120,740,45120,740,45860,45860,2500,2500
186371,12230,2647,12230,2647,28466,2647,14877,31113,6641,6641
186380,12230,2773,12230,2773,29012,2773,15003,31785,6641,6641
186399,12230,2272,12230,2272,29012,2272,14502,31284,6641,6641
186405,8363,1399,8363,1399,8363,1399,.,.,.,.
186423,15125,5750,15125,5750,15125,5750,.,.,.,.
186432,37660,1100,37660,1100,37660,1100,38760,38760,2900,3350
186469,5550,0,6360,0,8850,0,6360,8850,5100,5100
186584,42920,2370,42920,2370,42920,2370,45290,45290,3700,3700
186618,32900,1976,32900,1976,32900,1976,34876,34876,4908,4908
186645,4032,1200,5472,1200,5472,1200,6672,6672,2525,2525
186867,53828,2124,53828,2124,53828,2124,55952,55952,1050,1550
186876,12245,2084,12245,2084,19679,2084,14329,21763,3142,4465
186900,13700,200,13700,200,13700,200,13900,13900,3800,5600
187000,16520,237,16520,237,16520,237,16737,16737,7616,5103
187046,7182,0,7182,0,9342,0,7182,9278,567,567
187134,13239,2790,13239,2790,25217,2790,16029,28007,3922,6192
187198,5281,0,10562,0,10562,0,10562,10562,4910,4910
187444,13638,132,13638,132,22204,132,13770,22336,2250,2250
187532,1344,306,1344,306,7104,306,1650,7410,3594,3594
187596,3420,650,3420,650,3420,650,4070,4070,2060,2810
187620,1578,198,1962,198,5466,198,2160,5664,4271,4271
187639,1056,320,1296,320,2664,320,1616,2984,2692,2434
187648,4074,2454,4074,2454,6114,2454,6648,8688,4498,3665
187666,1872,384,2040,384,5232,384,2424,5616,4378,4378
187745,4446,280,4446,280,4446,280,4726,4726,5600,5600
187897,4608,1950,4608,1950,9048,1950,6558,10998,3968,3968
187903,936,480,1592,480,1680,480,2072,2160,2026,2026
187912,400,4744,1872,4744,8072,4938,6616,13010,.,.
187958,1682,250,1682,250,4458,250,1932,4708,4176,4176
187967,7031,1330,7031,1330,22860,1330,8361,24190,3498,3498
187976,1968,108,1968,108,5460,108,2076,5568,4176,4176
187985,6463,1698,6463,1698,22801,1698,8161,24499,5583,4176
187994,1872,192,2232,192,5184,192,2424,5376,4271,4271
188003,984,292,1776,292,3816,292,2068,4108,4271,4271
188021,1872,192,2088,192,3912,192,2280,4104,4271,4271
188030,6041,1260,6041,1260,22507,1260,7301,23767,4271,4271
188049,1788,90,1788,90,5040,90,1878,5130,4416,4416
188058,3447,1505,3447,1505,12171,1505,4952,13676,4688,3140
188100,1248,370,1248,370,3936,610,1618,4546,4152,4152
188137,1470,675,1830,675,4320,675,2505,4995,5643,4195
188182,16000,200,16000,200,16000,200,16200,16200,2800,2800
188207,.,.,.,.,.,.,.,.,.,.
188216,0,1095,0,1095,0,1095,1095,1095,7404,7404
188225,1800,72,1800,72,4680,72,1872,4752,4176,4176
188261,1512,624,1512,624,2760,624,2136,3384,5636,5636
188304,4417,2157,4417,2157,11400,2157,6574,13557,4288,4288
188340,25300,850,25300,850,25300,850,26150,26150,19800,9700
188429,39820,1615,39820,1615,39820,1615,41435,41435,5573,8000
188438,4944,888,4944,888,7416,888,5832,8304,2900,2900
188517,17065,155,17065,155,17065,155,18215,18215,1480,1480
188526,36120,625,36120,625,36120,625,36745,36745,4260,4260
188535,.,.,.,.,.,.,.,.,.,.
188580,.,.,.,.,.,.,.,.,.,.
188641,31396,1200,31396,1200,35076,1200,34960,34960,2100,5350
188669,13125,240,13125,240,13125,240,13365,13365,9400,9400
188678,36480,750,36480,750,36480,750,37230,37230,3782,6029
188687,18112,180,18112,180,18112,180,18292,18292,3000,1200
188696,20900,600,20900,600,20900,600,21500,21500,4650,6000
188854,41660,300,41660,300,41660,300,41960,41960,3500,3500
188942,7900,0,7900,0,7900,0,7900,7900,3800,5600
189015,.,.,.,.,.,.,.,.,.,.
189088,55566,470,55566,470,55566,470,56036,56036,1750,1600
189097,55781,1698,55781,1698,55781,1698,57479,57479,1370,1370
189228,24550,1700,24550,1700,24550,1700,27000,27000,5960,5960
189273,10350,0,10350,0,10350,0,10350,10350,3800,5600
189282,35550,3908,35550,3908,35550,3908,.,.,.,.
189413,11000,25,11000,25,11000,25,11025,11025,9050,3625
189501,.,.,.,.,.,.,.,.,.,.
189547,5088,1048,5088,1048,10176,1048,6136,11224,2728,2728
189565,16237,146,16237,146,16237,146,18795,18795,1480,1480
189583,17402,154,17402,154,17402,154,17833,17833,1480,1480
189592,17522,161,17522,161,17522,161,18447,18447,1480,1480
189705,28630,1600,28630,1600,28630,1600,30230,30230,1500,1500
189811,19936,935,19936,935,19936,935,20871,20871,5645,4190
189839,4992,892,4992,892,9984,892,5884,10876,2647,2647
189848,36026,642,36026,642,36026,642,36668,36668,1600,1600
189857,7700,0,7700,0,7700,0,7700,7700,3800,5600
189981,.,.,.,.,.,.,.,.,.,.
190008,19500,40,19500,40,19500,40,19540,19540,8250,9875
190044,51454,1270,51454,1270,51454,1270,52724,52724,2314,3218
190053,5518,1313,5518,1313,10464,1913,6831,12377,2637,2637
190071,7882,969,7882,969,7882,969,.,.,.,.
190080,.,.,.,.,.,.,.,.,.,.
190099,59655,360,59655,360,59655,360,60015,60015,.,.
190114,19338,850,19338,850,19338,850,20188,20188,3100,3100
190150,57864,2668,57864,2668,57864,2668,61671,61671,5355,1980
190169,4968,648,4968,648,9936,648,5616,10584,2700,2700
190248,34500,1500,34500,1500,34500,1500,36000,36000,1005,2180
190372,44550,2270,44550,2270,44550,2270,46820,46820,2615,2615
190415,58586,696,58586,696,58586,696,59282,59282,2964,3324
190424,.,.,.,.,.,.,.,.,.,.
190442,5068,756,5068,756,8296,756,5824,9052,2700,2100
190451,14860,965,14860,965,14860,965,17148,17148,3856,4513
190503,32000,2650,32000,2650,32000,2650,34650,34650,4076,3226
190512,6930,532,6930,532,14880,532,7462,15412,5655,4254
190521,4800,370,4800,370,7680,370,5170,8050,5655,4254
190530,4800,406,4800,406,7680,406,5206,8086,5655,4254
190549,6930,510,6930,510,14880,510,7440,15390,5655,4254
190558,6930,560,6930,560,14880,560,7490,15440,5655,4254
190567,6930,410,6930,410,14880,410,7340,15290,5655,4254
190576,6930,480,6930,480,14880,480,.,.,.,.
190585,4800,408,4800,408,7680,408,5208,8088,5655,4254
190594,6930,452,6930,452,14880,452,7382,15332,5655,4254
190600,6930,540,6930,540,14880,540,7470,15420,5655,4254
190619,4800,452,4800,452,7680,452,5252,8132,6357,4888
190628,4800,418,4800,418,7680,418,5218,8098,6627,4888
190637,6930,480,6930,480,14880,480,7410,15360,5655,4254
190646,6930,422,6930,422,14880,422,7352,15302,5655,4254
190655,6930,390,6930,390,14880,390,7320,15270,5655,4254
190664,6930,608,6930,608,14880,608,7538,15488,5655,4254
190673,4800,410,4800,410,7680,410,5210,8090,5655,4254
190682,.,.,.,.,.,.,.,.,.,.
190691,6930,428,6930,428,14880,428,7358,15308,5655,4254
190716,27986,900,27986,900,27986,900,28886,28886,3000,3000
190725,29700,660,29700,660,29700,660,30360,30360,1500,1500
190752,13000,750,13000,750,13000,750,13750,13750,3800,5600
190761,29860,860,29860,860,29860,860,30720,30720,3650,3650
190840,4350,546,4350,546,8700,546,4896,9246,3110,3110
190956,10064,600,10064,600,10064,600,10664,10664,3200,3200
190974,21850,1000,21850,1000,21850,1000,22850,22850,18576,7164
190983,34578,1650,34578,1650,34578,1650,36228,36228,550,2050
191083,5047,675,5047,675,10094,675,5722,10769,2011,2011
191126,7170,623,7170,623,21692,623,5913,16493,2150,4890
191199,4864,670,4864,670,5838,670,5534,6508,4100,3300
191205,24900,695,24900,695,24900,695,25595,25595,5500,4000
191241,54730,1046,54730,1046,54730,1046,56161,56161,2920,2888
191302,5040,678,5040,678,5040,678,5718,5718,3200,3200
191320,.,.,.,.,.,.,.,.,.,.
191339,4550,490,4550,490,5150,490,5040,5640,1840,2835
191515,57930,580,57930,580,57930,580,58510,58510,.,.
191533,47370,994,47370,994,47370,994,48364,48364,400,400
191597,20476,610,20476,610,20476,610,.,.,.,.
191612,5016,690,5016,690,8000,990,5706,8990,1704,2334
191621,23495,1035,23495,1035,23495,1035,24530,24530,1900,1900
191630,57400,1250,57400,1250,57400,1250,58650,58650,700,700
191649,48315,1095,48315,1095,48315,1095,49410,49410,2580,2430
191676,33920,546,33920,546,33920,546,34466,34466,3400,3400
191719,4800,1164,4800,1164,9600,1164,5964,10764,5000,5000
191931,39380,2200,39380,2200,39380,2200,41580,41580,1850,2350
191959,16500,450,16500,450,16500,450,16950,16950,10575,10187
191968,46610,0,46610,0,46610,0,46610,46610,2073,3533
191986,5200,1136,5200,1136,10400,1136,6336,11536,2450,5700
192004,11700,945,11700,945,11700,945,12645,12645,4300,4300
192022,5016,672,5016,672,9936,672,5688,10608,2350,5450
192040,56128,2575,56128,2575,56128,2575,58703,58703,1500,1500
192110,49260,0,49260,0,49260,0,49260,49260,4170,4170
192165,10300,0,10300,0,10300,0,10300,10300,1850,2500
192192,32700,1332,32700,1332,32700,1332,34032,34032,3930,7230
192271,27936,820,27936,820,27936,820,28756,28756,2700,5200
192323,34910,1000,34910,1000,34910,1000,35910,35910,1390,1280
192448,37182,1954,37182,1954,37182,1954,39136,39136,2500,5500
192509,8866,1550,8866,1550,8866,1550,10416,10416,3200,3200
192624,11650,0,11650,0,11650,0,11650,11650,3800,5600
192688,14500,100,14500,100,14500,100,14600,14600,2912,2912
192703,41600,4280,41600,4280,41600,4280,45880,45880,2400,2400
192712,48280,990,48280,990,48280,990,49270,49270,4600,4600
192749,38880,1450,38880,1450,38880,1450,40330,40330,1550,2000
192785,15150,460,15150,460,15150,460,15610,15610,2284,1500
192800,8100,2625,8100,2625,8100,2625,10725,10725,1444,1000
192819,39925,600,39925,600,39925,600,42290,42290,2500,2500
192864,35680,1730,35680,1730,35680,1730,37410,37410,6500,12200
192925,31000,500,31000,500,31000,500,31500,31500,1111,1111
192961,11085,2836,11085,2836,11085,2836,13911,13911,6090,6090
192970,5000,0,5000,0,5000,0,.,.,.,.
193016,19578,800,19578,800,19578,800,20558,20558,3622,3622
193052,11000,1360,11000,1360,11000,1360,12360,12360,3000,6100
193061,9450,0,9450,0,9450,0,9450,9450,.,.
193070,12000,0,12000,0,12000,0,12000,12000,800,700
193201,12144,1365,12144,1365,12144,1365,13509,13509,3576,3576
193247,10670,0,10670,0,10670,0,10170,10170,13356,6800
193283,4594,906,4594,906,6892,906,5500,7798,4040,3365
193292,31330,1220,31330,1220,31330,1220,32550,32550,9804,9804
193308,14796,1560,14796,1560,14796,1560,16536,16536,5100,5100
193326,4706,956,4706,956,9412,956,5662,10368,2700,2700
193353,33126,1286,33126,1286,33126,1286,34412,34412,2100,2100
193380,10500,1567,10500,1567,10500,1567,12067,12067,3500,3500
193399,39500,1480,39500,1480,39500,1480,40980,40980,2285,2285
193405,.,.,.,.,.,.,.,.,.,.
193478,5800,530,5800,530,11600,530,6330,12130,3220,3220
193584,34850,1660,34850,1660,34850,1660,36735,36735,1500,4700
193609,16900,500,16900,500,16900,500,17200,17200,9400,9400
193654,49820,466,49820,466,49820,466,51022,51022,2050,2050
193751,.,.,.,.,.,.,.,.,.,.
193821,.,.,.,.,.,.,.,.,.,.
193830,.,.,.,.,.,.,.,.,.,.
193894,.,.,.,.,.,.,.,.,.,.
193900,52204,2676,52204,2676,52204,2676,54880,54880,2790,2790
193946,4752,749,4752,749,9504,749,5501,10253,1550,1550
193973,33700,1540,33700,1540,33700,1540,35240,35240,6100,4550
194028,5280,1282,5280,1282,12452,1282,6562,13734,2600,2600
194073,.,.,.,.,.,.,.,.,.,.
194091,38060,1700,38060,1700,38060,1700,39760,39760,4836,4836
194116,31800,882,31800,882,31800,882,26322,26322,4600,4600
194161,25000,500,25000,500,25000,500,25500,25500,6215,6215
194189,12150,100,12150,100,12150,100,12250,12250,.,.
194222,5090,664,5090,664,10180,664,5754,10844,1526,2280
194240,5376,718,5376,718,10752,718,6094,11470,3816,3116
194310,45832,1852,45832,1852,45832,1852,47684,47684,2690,3200
194392,30160,34,30160,34,30160,34,30194,30194,2500,2500
194499,12000,1450,12000,1450,12000,1450,13450,13450,3300,3300
194569,15750,1400,15750,1400,15750,1400,17150,17150,1800,4280
