UNITID,SCUGFFN,SCUGFFP,UAGRNTP,UAGRNTT,UPGRNTP,UPGRNTT,UFLOANP,UFLOANT
231624,1527,24,48,61185258,12,3557770,23,9120490
231651,283,6,79,29130123,49,10979809,59,21042314
231688,22,71,68,59078,68,59078,0,0
231697,395,10,41,5967225,31,3941840,4,832310
231712,1238,26,55,19696786,13,2765897,45,13800740
231721,0,0,64,100136,64,95105,8,9833
231785,184,10,94,10552473,68,4408617,78,9810219
231873,139,13,43,1923150,29,1164588,10,479629
231882,320,11,50,5771274,40,4237348,9,1345137
232016,13,12,39,294056,38,217112,43,325433
232025,270,26,96,29468875,45,2334764,71,4713981
232043,202,21,85,18384712,31,1348220,62,4364334
232052,52,8,47,1271911,40,855504,0,0
232089,357,34,99,34948150,54,2752008,82,6117585
232186,3704,14,59,123059221,30,36986644,41,72664482
232195,787,11,37,9003495,25,6251229,8,2971494
232256,228,23,99,28362212,17,732604,54,3385671
232265,895,24,72,36673343,35,6072603,59,15107930
232308,185,28,100,22924276,36,1139646,67,3155573
232414,646,7,48,14789806,35,9580806,9,4153233
232423,4445,22,35,56522467,14,13006109,35,43328562
232450,940,9,33,11756375,23,7542744,7,3534246
232557,4136,9,68,260051967,42,86726063,55,195022895
232566,796,21,78,24483130,26,4474526,53,13656923
232575,618,9,31,7143513,21,4301618,6,1823292
232609,471,27,99,50177324,31,2665633,69,8576409
232618,10,3,29,209234,29,201234,85,941620
232672,394,28,88,31173544,55,3350359,83,6887854
232681,874,21,72,19695051,19,3679345,42,11375467
232706,391,18,82,31131006,28,2911642,48,7699416
232724,0,0,36,23663,36,23663,36,16910
232788,315,14,56,6125730,45,3924534,0,0
232797,74,10,94,3500025,79,2422385,89,3839413
232867,515,12,38,5546542,25,3961400,7,1488279
232885,0,0,57,800616,33,441290,60,1595619
232919,91,22,45,1517352,45,1088864,50,1290875
232937,1197,23,74,48314061,74,16813164,76,28867761
232946,5127,10,32,67126365,22,41060138,10,28703495
232982,3107,16,60,92580302,38,34100218,54,72261946
233019,389,17,57,4530890,42,3389567,0,0
233037,132,11,40,2053866,30,1404982,9,503700
233082,0,0,66,399049,34,163375,67,575014
233116,402,8,30,4712889,21,3488928,6,1500040
233277,1645,21,82,48375469,38,14495895,67,36135673
233286,55,27,77,746882,69,661712,78,1066630
233295,431,28,100,45321948,21,1376538,61,6194007
233301,143,25,99,17189659,40,1097898,72,2775680
233310,160,6,32,3289164,24,2159328,0,0
233329,45,12,77,1481795,70,1250810,62,1947119
233338,433,18,31,5095348,21,2251704,21,2614397
233356,0,0,56,729549,14,250083,50,1961920
233374,832,26,72,84768473,19,2850137,36,7236120
233408,5,2,47,520128,24,193680,76,1876875
233426,553,28,100,61158260,26,2327235,67,9042256
233480,0,0,29,49362,29,49362,52,98666
233541,503,25,97,31185031,23,2033784,67,9621361
233602,14,24,93,322491,58,149962,58,169789
233611,307,28,93,9258570,49,2702530,57,5019173
233639,213,7,42,5753332,33,3806240,0,0
233648,443,19,66,8021038,47,4321951,0,0
233666,26,81,72,80005,66,70214,56,122990
233684,14,0,56,11607431,52,10244856,65,29840501
233718,103,29,93,4890141,31,525090,58,1361321
233754,678,9,44,12561022,32,7545051,13,4934855
233772,2005,11,50,38840404,37,23644991,18,16379649
233897,281,14,64,13157036,38,3301451,32,3484173
233903,334,15,54,5533074,43,3788091,0,0
233921,7641,26,57,139019248,14,19801601,37,68275122
233949,732,12,44,10931389,30,6601501,10,3237058
234030,4372,19,59,150804767,29,31679728,47,70708352
234076,3918,23,48,162994644,14,10620436,25,24821635
234085,447,26,85,17821175,15,1144089,65,6965499
234119,37,23,69,317359,65,309200,0,0
234137,101,44,99,2098969,89,1144863,97,1754812
234155,1065,26,91,35745352,71,13573615,78,23951452
234164,241,21,91,13398497,69,4087227,83,6734553
234173,344,25,91,31610133,37,2351812,67,6596445
234207,462,25,61,52290423,10,848345,19,2085917
234377,300,12,48,5058321,36,3254384,5,589729
234669,706,6,19,12262285,9,4527112,5,3601332
234696,13,1,53,8024275,38,3556789,17,2446995
234711,330,15,46,6326589,31,2822885,8,917183
234827,2090,19,66,60995679,34,17612256,48,34995848
234845,321,10,40,10017378,27,4166867,0,0
234915,0,0,37,2258113,20,529875,24,1636991
234924,107,25,66,1673252,56,1112130,59,1909200
234933,1529,17,34,19437846,24,8267440,8,3541058
234951,277,7,44,9810353,27,5267601,12,3059867
234979,856,12,45,17002888,26,7619079,6,2727690
235024,132,22,98,7450859,29,864846,79,3369170
235088,297,73,48,822312,44,621427,45,1288607
235097,1792,17,66,65239543,36,17243453,66,28171358
235103,311,4,25,12036790,16,5364164,6,2696341
235149,704,9,29,12454690,19,5691041,4,1900472
235158,31,17,43,432253,38,288372,40,489395
235167,254,10,71,19870179,48,6026018,49,8819958
235237,703,8,33,17172983,27,9893664,15,7978009
235307,124,61,59,546342,55,421468,57,675774
235316,1247,24,98,118883266,12,2666767,42,13625556
235334,233,13,55,7857391,36,2925378,12,1222695
235343,650,8,29,15872087,20,6741709,9,4041195
235352,17,25,35,131528,35,131528,53,340633
235422,90,11,99,12294583,69,2590647,52,2490713
235431,410,6,36,12438864,22,5601451,3,938442
235501,295,54,70,1490365,66,1313110,70,2159311
235547,0,0,72,949293,31,235689,55,1078692
235583,66,41,72,858846,43,368514,48,604500
235671,163,4,17,4749670,11,2153664,4,709524
235699,160,4,25,5678320,15,2234207,8,2061821
235750,230,9,51,8200924,37,4094289,13,1895496
236018,17,14,72,379969,71,371526,55,446976
236072,189,3,29,10202101,14,3419689,3,1123256
236133,190,20,94,20434430,34,1456631,66,4264790
236188,439,7,34,10338129,17,4469374,4,1614379
236212,377,30,61,7226104,53,3164206,78,5882009
236230,596,22,96,75821836,32,4059041,52,14690954
236258,201,10,46,5776551,33,2612157,11,1334354
236328,615,27,99,64243923,18,1853274,47,6785066
236382,201,5,30,7034615,20,3315425,5,1130337
236452,335,24,83,30250073,37,2376033,53,4997541
236504,271,4,19,6242832,9,2059374,1,310928
236513,240,4,35,15438760,20,6261091,5,2249793
236577,634,23,95,74508323,32,4000564,58,10186195
236595,922,20,91,111891296,19,4144649,47,15195283
236610,279,5,27,8506408,17,3865560,7,2616501
236638,571,11,37,10924912,25,4973416,6,2003324
236656,521,10,37,10307952,27,5281515,8,2413673
236692,1014,10,34,21536708,25,10687518,18,11125960
236708,987,20,55,15708462,36,7276391,24,6663831
236744,31,40,81,327513,73,237528,64,287413
236753,713,12,38,13399128,26,6471876,15,5457028
236887,419,11,48,10932006,34,5560361,19,4140932
236896,423,26,92,20830946,27,1887172,57,6356954
236939,4716,18,69,187731187,29,35239178,39,65011952
236948,6920,22,48,221473442,20,31909373,22,38725060
236975,385,11,44,9745943,32,4518122,7,1279627
237011,3079,20,57,68728096,23,15550542,36,32499406
237039,271,7,37,8893908,26,4304293,8,1816498
237057,425,27,81,36681329,12,884220,41,3689473
237066,681,28,95,72640856,31,3661921,54,8652494
237109,474,10,58,17294807,45,8602339,14,3627623
237118,271,32,98,17071162,56,2180346,85,6835261
237127,43,57,83,285412,80,245682,0,0
237136,37,16,67,1948978,41,411905,25,293958
237145,4,15,52,45539,52,45539,0,0
237172,33,75,86,240621,77,223401,0,0
237181,184,36,100,17062339,45,1170146,76,2757187
237215,194,16,78,6873963,54,3070139,50,4397990
237242,44,30,64,537672,53,479168,0,0
237303,50,39,55,462121,53,228972,36,217932
237312,259,14,71,24696114,36,3126280,44,6072211
237321,45,54,69,310615,65,266102,60,238021
237330,366,23,88,13904398,48,3598627,50,5512037
237358,213,27,96,17739334,48,1781766,70,3616482
237367,750,21,76,20354113,39,6734652,52,11889866
237385,321,20,93,9876634,51,3573662,42,4366507
237437,34,12,88,1211546,84,961964,60,1113049
237473,54,42,65,812395,50,319636,0,0
237491,26,59,59,98369,59,98369,0,0
237525,1753,19,77,64550981,38,18751555,47,36124745
237543,25,21,84,433989,47,310937,0,0
237552,18,32,46,121019,46,121019,67,262273
237561,14,19,48,216308,48,209138,0,0
237570,32,25,52,310024,52,310024,54,477865
237598,6,29,90,117705,90,117705,95,221060
237640,66,22,97,4412998,60,478699,54,1204712
237686,290,10,54,5928747,32,2101954,19,1007867
237701,464,36,72,5439805,45,2712848,43,3259797
237729,45,22,78,514275,44,389178,0,0
237783,161,21,85,4994436,60,2008655,62,3559769
237792,495,15,60,13709902,31,4564615,45,9166034
237817,373,26,78,6385784,61,4002847,26,1860263
237844,165,99,84,603232,84,450753,0,0
237899,269,7,36,11407522,21,3834451,25,8779517
237905,0,0,2,6195,2,6195,26,126170
237932,449,21,69,13477426,37,3640161,54,10747660
237950,318,18,56,8917312,28,2465211,32,3561178
237969,326,29,100,28132203,36,1984832,69,5248720
237987,49,27,97,1830763,83,783806,74,734340
237996,69,12,97,4540373,75,2228174,75,2691398
238005,85,75,91,586135,78,479555,91,704676
238014,248,18,69,5121411,49,3303145,22,1314412
238032,4940,23,71,147291908,23,22940008,49,63916675
238078,78,15,70,8778609,34,866693,80,4256239
238096,2,10,80,139461,70,115304,0,0
238175,49,29,56,461693,53,444009,53,627424
238193,170,15,93,16761671,57,2772085,76,6148671
238263,858,6,28,17213258,23,11424695,22,20018052
238324,28,5,71,3612479,14,262428,46,1954719
238333,259,23,92,37233639,27,1411759,52,3729122
238397,172,8,61,5376611,45,3462240,32,2779197
238430,138,11,67,15921933,33,1711449,52,5240086
238458,793,27,96,55831951,23,2815350,66,12857714
238476,682,26,96,75852833,27,3214718,84,15108169
238573,0,0,95,780550,33,154885,81,812931
238616,573,17,76,40663654,26,3316224,56,12118635
238661,236,17,85,19020935,27,1586210,60,5512600
238722,267,2,22,9652738,14,5944054,13,7054772
238759,564,6,33,13888668,29,9698511,20,10113141
238810,4,7,44,81285,40,77285,33,106438
238980,208,12,68,15576184,42,2635705,77,10562742
239008,191,7,38,4347670,27,2512951,21,2004855
239017,381,27,98,46288461,24,1613497,52,4385689
239071,125,16,64,3845396,34,1157850,32,1508284
239080,324,24,94,20590046,40,2360249,85,7701249
239105,1974,23,95,185258689,19,7595477,44,24205813
239220,177,6,40,5189203,31,3180944,28,2888797
239248,993,7,55,29747809,47,26962818,36,34556919
239309,275,32,100,19252788,43,1744898,82,5076723
239318,581,23,96,64444584,24,2597386,69,11672657
239372,284,7,31,4554703,23,3007157,37,3263733
239390,125,19,91,12544288,59,1888730,75,3380242
239442,124,10,49,2935093,35,1635484,20,893452
239460,297,5,28,6928331,21,4456606,18,4462010
239488,303,3,29,13153528,23,8708768,18,11413445
239512,164,27,93,15208139,37,1062996,70,2783391
239628,221,28,98,28660186,35,1221330,67,3894237
239716,538,27,96,42272927,18,1538166,62,7927109
239877,27,42,58,167298,42,122667,40,138060
239910,266,10,33,3552874,22,2301702,20,2155718
240107,283,16,89,23742313,27,1953034,64,8336161
240116,681,9,30,10858853,23,6658866,25,11156230
240125,268,4,20,5134050,14,3338654,15,6904679
240170,687,16,45,9048388,36,5958551,38,8441393
240189,2064,19,44,26385674,26,12249432,52,35248000
240198,373,13,52,6392167,38,4050955,34,4545570
240268,2422,23,49,26804070,22,9890413,49,30314598
240277,1275,15,44,22183176,26,9146062,37,19126556
240329,2201,23,42,19926023,19,7427246,50,28324053
240338,213,21,91,17660936,28,1091796,76,4791198
240365,2063,14,31,24883724,19,11153266,34,29095031
240374,623,16,53,12781683,38,6685763,49,11561126
240392,45,3,91,8785872,81,5457583,98,13216288
240417,1478,20,45,17387861,26,7945292,56,24856911
240426,325,14,61,6520602,34,3210634,54,8282212
240444,7534,23,42,158792681,14,21371299,27,53372624
240453,3657,17,54,75112135,32,29682350,50,66327838
240462,1445,19,54,20806879,24,7316010,49,21679041
240471,1187,21,52,13867269,26,6242297,54,18169632
240480,1478,19,61,24974517,30,10620522,51,24085690
240505,551,15,55,9693357,22,3116609,15,2909961
240514,248,13,46,4562314,20,1574474,10,1019866
240596,198,13,37,3659827,14,954302,9,512955
240620,550,13,47,9827660,24,3780151,20,4120733
240657,270,19,59,5498263,23,1486933,15,1140286
240666,555,13,47,9699352,16,2945836,12,2645936
240693,387,14,36,5331600,16,1930517,12,1380858
240709,60,85,85,296000,73,245440,73,333000
240718,187,55,64,1136473,40,712729,65,1325954
240727,1752,18,76,60944705,23,9879071,32,19893238
240736,232,22,82,4446896,79,3268309,0,0
240745,361,20,73,4977071,73,4974821,0,0
240754,384,12,67,4358208,47,3830174,20,1960421
240790,263,21,86,6909325,75,4609680,0,0
240879,280,66,88,2528115,85,2231252,0,0
240985,101,60,74,643809,74,594602,1,7000
241100,45,12,96,2317684,83,1609068,14,211668
241128,75,14,95,3433082,88,2568192,14,279765
241146,170,48,96,2019070,96,955327,0,0
241182,107,19,81,2273560,81,2175499,0,0
241191,102,10,95,2961604,80,2400407,35,1307893
241216,340,21,90,6334029,86,6104411,6,113946
241225,160,15,86,5753307,85,5080252,27,1295387
241304,131,15,85,4537540,85,4316386,0,0
241331,110,19,77,2490271,65,2328054,38,1224399
241377,73,10,100,4699123,90,1866071,6,103000
241386,17,6,100,863437,76,625695,17,288228
241395,55,12,89,2475174,78,1861217,41,1106930
241410,1092,20,92,31580820,81,23756623,46,11879402
241517,86,25,92,1967416,92,1914938,23,246523
241614,120,28,47,894333,47,894333,21,335274
241720,86,8,89,5377297,81,4232689,0,0
241739,1244,15,85,37034184,85,36141335,51,24075941
241766,79,21,70,1342429,70,1271805,21,311457
241836,113,11,86,5150480,74,4555305,60,5055968
241906,227,52,88,1841186,87,1446846,0,0
241951,53,12,75,1600442,73,1534858,0,0
242042,275,46,84,1718700,84,1149877,0,0
242112,138,21,92,4288249,85,3269072,14,617257
242121,84,20,96,1866761,95,1524032,0,0
242130,65,23,99,1761395,98,1680565,0,0
242149,125,31,94,2440143,94,2308381,1,15930
242413,25,16,88,815525,88,815525,20,100000
242556,176,42,85,2862409,85,2126427,0,0
242565,139,42,82,995864,82,816944,0,0
242583,102,28,76,1123325,76,801039,0,0
242617,809,21,94,21968171,85,16730887,23,3469662
242626,749,20,95,22654543,87,17083436,20,2947527
242635,811,22,92,21350642,85,16535341,22,3698200
242644,396,26,94,9807844,89,7152697,18,871716
242653,654,12,83,21330911,68,15484241,31,9014295
242662,656,16,90,21562889,83,16540421,23,3232483
242680,417,23,93,10181590,86,7949307,15,1218758
242699,282,17,92,9392320,85,7453285,37,2657459
242705,920,21,92,24209437,83,18778986,19,3345120
242750,24,17,86,565537,86,529943,0,0
242820,544,44,96,6915687,89,5330079,17,802971
242945,210,83,92,1652508,92,1449630,0,0
242954,105,91,94,762696,94,669060,0,0
242972,3621,16,71,78188799,71,76415954,44,67905504
243106,619,22,97,14902366,84,12065024,11,1216973
243115,721,20,96,22098914,85,16339234,6,804533
243133,890,23,77,20924347,77,15077469,7,1248426
243142,567,19,83,14714164,75,10536026,8,859237
243151,542,19,91,16129966,75,11324807,6,711274
243179,708,22,93,18047816,81,13710327,6,714925
243188,163,24,90,4111271,84,2821678,9,222250
243197,1928,16,90,59748032,68,42658927,17,9660342
243203,0,0,75,1249233,73,1198735,26,428282
243212,513,20,98,14750836,88,11309377,17,1699456
243221,2189,19,68,72288198,66,39543539,7,1669452
243346,1227,15,91,34402469,71,26991312,48,20572294
243443,889,20,75,19225546,66,15905162,33,8999924
243568,17,13,87,643227,87,624578,62,66471
243577,554,15,84,12871671,66,10113489,53,10549342
243586,149,14,93,6372319,83,4956099,45,2824092
243601,1898,15,82,54060503,82,52906212,46,30411484
243638,571,30,87,4959806,85,4500310,0,0
243647,111,25,89,1877966,86,1634143,0,0
243665,340,18,76,8325112,53,4459656,46,2052157
243744,1698,24,61,228745572,18,6298357,7,2946268
243780,8140,24,50,177251515,15,24670132,28,57810238
243799,0,0,57,138285,57,130480,76,343836
243823,36,7,96,4119879,53,1345577,74,4773106
243832,97,8,75,4971512,62,4357584,49,4958739
243841,254,49,93,2494048,93,2305923,1,24795
244233,14,6,97,1512844,77,954331,84,1608659
244279,159,57,77,1193573,77,1136950,75,1564875
244437,2965,16,65,51340175,47,36297113,31,31959277
244446,211,6,88,13024528,48,6284442,0,0
244613,147,48,66,774559,66,774559,59,750957
245281,20,15,78,560815,77,557296,0,0
245625,170,5,18,2624916,16,1782371,3,357885
245652,74,23,94,7533703,28,435661,46,1368473
245777,14,30,98,337701,23,46551,0,0
245838,0,0,52,639624,34,228854,49,963454
245847,0,0,55,291837,41,116254,49,403626
245883,0,0,40,284477,32,77517,44,434508
245892,0,0,50,17326,50,6143,100,23750
245953,102,8,74,8297210,57,3383493,70,9053049
245962,193,51,76,1315357,70,1085969,61,1714945
245980,30,52,71,230175,66,210608,43,96500
245999,258,9,22,1939166,11,1308522,0,0
246017,486,34,20,804699,8,399003,0,0
246035,151,38,69,1073894,62,878189,70,1711976
246071,8,7,92,525638,80,298764,78,577630
246354,948,9,37,16696528,29,12311292,3,1707861
246406,25,61,61,158499,61,96813,34,61686
246415,10,11,54,192581,54,178681,58,337100
246460,134,50,80,817713,80,817713,0,0
246813,148,3,81,13426971,42,7596429,0,0
246895,198,22,30,994159,30,950159,13,435327
246974,107,27,63,1018222,57,851340,63,1657750
247010,38,62,66,192967,64,190467,62,243055
247047,41,33,44,255938,39,228489,42,406452
247065,34,5,82,5583677,76,1904380,85,3894447
247153,37,15,93,1545931,88,1467272,84,1483257
247162,0,0,0,0,0,0,0,0
247409,88,50,71,702472,67,543930,59,820150
247603,405,17,63,10204466,37,3171000,25,1896000
247649,81,16,78,8261427,19,425513,29,899742
247773,20,36,100,353683,55,138557,0,0
247825,0,0,55,69416,32,24953,32,48900
247834,3462,10,21,37103102,16,21537980,8,10755861
247940,476,12,86,12944653,34,5004867,12,2158133
248192,20,44,82,186962,82,186962,0,0
248527,3,3,65,355492,61,328027,0,0
248606,410,17,7,640179,6,551072,0,0
248624,25,22,75,439521,73,371521,62,570152
248633,37,41,50,190948,50,190948,89,533893
248660,19,8,63,847729,53,676758,55,1127945
248703,185,64,68,740278,65,700733,59,952843
248925,220,19,91,4256151,50,1955480,0,0
248934,1385,11,62,40919029,51,27949387,49,45584897
249061,8,50,50,33533,50,33533,44,27843
249238,38,7,66,2248312,53,1591189,52,2540680
249566,360,100,36,387141,36,387141,41,728171
249609,31,18,84,812856,80,607531,72,842070
250027,80,33,78,1457291,66,798529,72,1400331
250285,48,14,25,784631,25,504526,28,687846
250744,80,20,90,2628067,88,2430449,90,2996277
250902,41,50,100,467500,91,320000,93,410000
250993,21,4,20,604407,12,409355,0,0
251260,997,21,78,13976321,36,7831740,19,4848040
251312,8,1,86,2719376,61,1288890,65,3491236
260336,9,23,73,162872,63,107578,73,171151
260363,6,32,95,126321,68,67140,89,126671
260372,27,8,76,1255578,60,698050,0,0
260664,305,66,59,1286833,42,750535,45,1195953
260691,189,14,62,4146530,46,2949724,57,7805705
260789,65,9,72,3142795,58,2415921,69,4725907
260813,10,4,64,565229,63,519231,97,1995661
260929,79,18,63,1105075,50,891065,56,1640746
260965,31,39,66,223024,66,223024,59,275812
260992,121,21,80,2929193,80,2239289,93,5634499
261436,291,21,48,2875049,46,2728763,60,6167554
261676,38,40,57,304414,52,222243,47,355481
261685,37,37,68,333255,58,282653,62,461518
261719,143,43,59,1296264,56,1162827,51,1713542
261773,27,100,96,230328,89,131343,85,170172
261861,29,37,99,579442,81,330452,90,357626
262031,978,15,46,11500942,23,5028362,6,1781958
262086,4,0,34,3567780,29,3036734,33,9694241
262129,147,21,96,7053371,28,849981,30,1142585
262165,13,21,51,18625,0,0,0,0
262341,335,37,37,2452616,25,1144661,35,2093098
262369,90,70,71,338924,71,333141,70,344561
262402,161,79,88,845831,0,4400,0,0
262457,287,34,67,2490845,63,1981085,68,3528200
262466,2,4,26,60883,26,60883,49,199316
362700,38,7,61,1665387,54,1428163,56,2065418
362782,69,21,35,337126,34,296512,48,630476
