,UNITID,TYPE,FORPROFIT,BOARD,FEE1_INDISTRICT_UG,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,TOTAL_AMOUNT_PELL_TOUG,TEACHER_CERT,TUITION_GURANTEE,TOTAL_ASSETS,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,STATEGRANT,LOCAL_GRANT,Highest_Bachelor,STATE_SOUTH,FULLTIME_RETENTIONRATE_SPRING
1036,224527,0,1,1,1240,0,1248,2655378,1,0,144877291,1238691,12494199,15391414,37773371,0,1,61
1037,224545,1,0,0,1840,0,2458,4049769,1,1,159959259,5279871,5577847,1047627,684166,0,1,64
1038,224554,1,0,1,5030,1,8577,17978650,1,1,390911739,16299649,15329688,8599787,0,0,1,58
1039,225247,0,1,0,1838,0,2308,3133794,1,0,299657122,1618008,12017415,26808608,53090909,0,1,65
1040,225399,0,1,1,2150,0,8723,6304857,1,0,278066746,5778044,10055232,50330253,75957335,0,1,71
1041,225414,1,0,0,1648,0,1666,12326653,1,1,325556285,23126512,10335897,3413595,0,0,1,77
1042,225502,1,0,1,2311,0,3570,7951250,1,0,200674259,11661004,9188368,2436226,0,0,1,66
1043,225511,1,0,0,1008,1,28645,76162282,1,1,3448552013,230412803,40413791,26602650,0,0,1,86
1044,225548,0,1,1,3200,0,1638,1531418,1,0,99147320,1023355,6389193,10475389,22215951,0,1,50
1045,225575,0,1,1,2134,0,1903,1862988,1,0,55384206,1592252,3527746,1158042,22310766,0,1,54
1046,225627,0,1,1,1266,0,6883,10192968,1,0,499066091,24542483,24388441,76515867,177719455,0,1,75
1047,226091,1,0,1,2462,0,7512,17160368,1,1,423164084,47881552,11073140,8571894,0,0,1,69
1048,226152,1,0,1,3865,1,7079,24243359,1,1,340577349,23446640,10305379,13271334,0,0,1,74
1049,226231,0,1,0,750,0,2201,2903416,1,0,118292663,2964803,9604236,17931151,51635839,0,1,81
1050,226383,0,1,1,200,0,373,2207114,1,0,120232904,1461954,6496692,11327133,32844807,0,1,68
1051,226471,0,1,1,2200,0,11243,5888860,1,0,348829407,5694374,17007666,31050696,85339297,0,1,69
1052,226587,0,1,1,90,0,1798,2874194,1,0,140871386,2497610,3127688,12277453,27963809,0,1,65
1053,226833,1,0,0,3873,0,4025,9831724,1,0,295866050,13734678,17573654,4431574,0,0,1,66
1054,227216,1,0,0,2795,1,21514,56712052,1,1,1535863192,72407141,95292716,19674911,0,0,1,85
1055,227331,0,1,0,888,0,5529,3726076,1,0,111473836,3723542,12983250,17705447,59816001,0,1,65
1056,227368,1,0,0,1684,0,12622,86812019,1,1,1092868000,63768843,34780363,9014803,0,0,1,81
1057,227429,0,1,1,2600,0,1403,2354487,1,0,40215559,3768537,2167885,2298165,13621383,1,1,56
1058,227526,1,0,1,3846,0,7802,26767221,1,1,767204618,26868259,22959237,21825971,0,0,1,74
1059,227757,0,0,1,797,1,23455,2995398,1,0,8424555000,40486964,88092731,139960000,785976000,0,1,97
1060,227845,0,1,0,750,0,5203,6137189,1,0,393479249,20755347,17597944,78669050,113109087,0,1,72
1061,227863,0,1,0,760,0,1074,4130054,1,0,260268184,2604878,8850348,29899265,69674940,0,1,83
1062,227881,1,0,1,2880,0,12025,36764255,1,1,1075809507,54253328,36260981,19465424,0,0,1,79
1063,228149,0,1,0,1020,0,5210,4701455,1,0,341447479,10750808,17504048,45905612,101272464,0,1,74
1064,228246,0,1,0,6582,1,14010,3360131,1,0,3505468000,94800000,52727000,210449000,615710000,0,1,90
1065,228325,0,1,1,960,0,703,4184967,1,0,72321937,4119151,3241706,7697009,30579640,0,1,72
1066,228431,1,0,0,2758,0,9016,21240968,1,1,547197642,22491904,27895561,9792888,256119,0,1,77
1067,228459,1,0,0,2529,1,25461,58618158,1,1,1896725768,69229741,71464746,29998018,0,0,1,77
1068,228468,0,1,0,660,0,1342,1582525,1,0,61676568,736111,2244470,4176434,18478422,0,1,79
1069,228501,1,0,1,2230,0,1012,5051690,1,0,98496607,4262572,4349378,2204975,0,0,1,52
1070,228529,1,0,1,3325,1,10169,23628176,1,1,735941514,24930607,17459049,1835475,0,0,1,69
1071,228705,1,0,0,4562,0,6308,14359037,1,1,363192885,16822989,14682556,10136836,0,0,1,72
1072,228723,1,0,0,3901,0,42872,58609246,1,1,8675065310,370082300,109090901,43540737,0,0,1,94
1073,228769,1,0,1,2468,0,14620,54702006,1,1,1730049278,63222840,97759722,0,0,0,1,76
1074,228796,1,0,0,1804,1,13121,57128120,1,1,1097641480,30663404,23799327,32545851,0,0,1,77
1075,228802,1,0,1,2280,0,3346,11347922,1,1,420281087,20081861,14967519,3404184,0,0,1,64
1076,228875,0,1,0,90,1,21145,6121934,1,0,3496001000,60266000,145894000,199600455,563673000,0,1,92
1077,228981,0,1,0,400,0,2683,2567150,1,0,192547148,2221178,6906160,24546240,36071055,0,1,69
1078,229018,1,0,1,2306,1,1389,6175462,1,1,375615391,10030247,4588843,3120423,0,0,1,65
1079,229027,1,0,0,2842,1,21597,56198530,1,1,1467398093,89627997,38771341,0,0,0,1,78
1080,229063,1,0,0,1696,0,6687,23729003,1,0,503489316,17680977,16083438,4342457,201474,0,1,51
1081,229115,1,0,0,2917,0,29131,43517356,1,1,2480918482,113246805,54755924,13431760,0,0,1,87
1082,229160,0,1,0,4382,0,3208,3413567,1,0,152181205,4530069,12675868,24145829,58512049,0,1,64
1083,229179,1,0,1,2718,0,5824,19869930,1,1,791126774,35985069,16773427,10208605,0,0,1,77
1084,229267,0,1,0,616,1,9394,1742264,1,0,1721654383,15383291,23616919,65351651,145067849,0,1,89
1085,229780,0,1,1,1308,0,900,3671723,1,0,158651317,2398266,9004687,7411269,58309377,0,1,38
1086,229814,1,0,0,2708,0,4992,13508127,1,1,473860477,16484300,11524371,6483813,0,0,1,82
1087,230603,1,0,1,764,0,16694,17602652,1,0,282171422,16244337,26340831,22080796,0,0,0,72
1088,230728,1,0,1,1128,1,15949,48769658,1,0,1959675730,50985023,29591421,1223483,7587,0,0,73
1089,230764,1,0,1,1203,0,18419,26692829,1,0,8920453000,191957000,80434000,735000,843000,0,0,89
1090,230807,0,0,0,520,0,1921,2291990,1,0,209713946,8119084,12495200,33100039,60413428,0,0,71
1091,230816,0,0,0,774,0,1382,684219,0,0,148830349,4244077,7115338,22224108,44953449,0,0,80
1092,230852,0,0,1,220,0,3273,3746076,1,0,233117372,14815789,11087634,38935936,86042654,0,0,79
1093,230995,0,0,0,2342,0,4053,3879866,1,0,451288000,10296000,23506000,68047000,113378000,0,0,82
1094,231059,0,1,1,2000,1,3184,1084102,1,0,195339024,6824056,13744265,31045200,69089463,0,0,86
1095,231095,0,0,1,200,0,46,291963,0,0,8767919,75875,519098,3912216,5391270,1,0,71
1096,231174,1,0,0,2670,1,18569,7370435,1,0,1712519000,89755000,51185000,0,0,0,0,85
1097,231420,0,1,0,150,0,2652,1936057,1,0,74157564,2163681,6493867,16824174,28387646,1,1,59
1098,231554,0,1,1,1820,0,905,2152349,1,0,29696010,2634750,5192483,7683343,19813407,0,1,63
1099,231581,0,1,0,920,0,3684,2642156,1,0,220158848,6702065,12692074,42085879,50190989,0,1,71
1100,231624,1,0,0,6194,0,14201,3557770,1,1,1140802961,51133173,19046395,52625296,0,0,1,93
1101,231712,1,0,1,5824,1,7311,2765897,1,0,602622507,14066188,10523398,9472666,0,0,1,87
1102,232025,0,1,1,600,0,1781,2334764,1,0,251778518,3870564,8595724,23017629,43448926,0,1,76
1103,232043,0,1,1,370,0,1398,1348220,1,0,97003342,3028229,5898815,16632882,32747920,0,1,79
1104,232089,0,1,1,215,0,3206,2752008,1,0,125611329,1693505,7438633,21397026,29752925,0,1,56
1105,232186,1,0,0,3504,1,21198,36986644,1,0,1919498945,99448885,39939237,31869644,0,0,1,86
1106,232256,0,0,1,2420,0,1906,732604,0,0,332900116,4824586,14197357,26928017,52408976,1,1,79
1107,232265,0,0,1,3114,1,10811,6072603,1,0,779168098,17158156,17182279,29363578,186364893,0,1,72
1108,232308,0,0,1,750,0,3056,1139646,1,0,260231430,3257579,5240555,21528011,35551817,0,1,82
1109,232423,1,0,1,5080,1,23922,13006109,1,0,1623259647,58247950,24977447,11794979,0,0,1,89
1110,232557,0,1,0,669,0,61649,86726063,1,0,3373881599,75728595,227428913,293978883,802656400,0,1,81
1111,232566,1,0,0,5730,1,6724,4474526,1,0,326039839,7366742,4494429,5930174,0,0,1,79
1112,232609,0,1,0,970,1,3694,2665633,1,0,240911893,4720110,12058721,40658241,75088462,0,1,78
1113,232672,0,1,1,420,0,7188,3350359,1,0,63690166,1798554,7240251,19723032,43795006,0,1,63
1114,232681,1,0,0,4956,0,6018,3679345,1,0,410850663,13052045,9058314,3800770,0,0,1,79
1115,232706,0,1,1,850,0,3046,2911642,1,0,263640708,12274194,12060368,24475751,91958542,0,1,71
1116,232937,1,0,1,3870,0,6944,16813164,1,0,348976837,18436898,7463397,23228949,0,0,1,68
1117,232982,1,0,0,3771,0,13651,34100218,1,0,994008512,55983753,22632373,30575698,0,0,1,76
1118,233277,1,0,1,3494,0,14994,14495895,1,0,544421204,15741665,13208722,11894627,540000,0,1,75
1119,233295,0,1,1,1450,1,2684,1376538,1,0,349731096,4474781,12344138,40951401,55766640,1,1,87
1120,233426,0,1,1,1670,0,5296,2327235,1,0,311477482,3335042,13476113,55252021,66211855,1,1,79
1121,233541,0,1,1,1320,0,2646,2033784,1,0,263006503,13385303,14752855,26870330,103198514,0,1,82
1122,233718,0,0,0,800,1,873,525090,1,0,139185882,1437071,3862554,4335144,27965482,0,1,79
1123,233897,1,0,0,5143,1,1010,3301451,1,0,257940165,5920109,2701723,4989023,0,1,1,71
1124,233921,1,0,0,2329,0,30771,19801601,1,0,2889356507,119293837,29410278,23451863,0,0,1,93
1125,234030,1,0,0,2531,0,17253,31679728,1,0,1941560509,126993313,24547241,37343432,8730,0,1,83
1126,234076,1,0,1,3123,1,40879,10620436,1,1,13352655826,239331557,66312177,14120138,0,0,1,97
1127,234155,1,0,1,3614,0,9912,13573615,1,0,379564249,8671381,6009535,9626215,0,0,1,62
1128,234164,0,1,1,3000,0,6208,4087227,1,0,85531512,2720878,2932780,943869,38081166,0,1,61
1129,234173,0,1,1,900,1,2195,2351812,1,0,159824749,2408770,9169954,23892442,42821155,0,1,64
1130,234827,1,0,0,1969,0,13263,17612256,1,0,637254255,16919917,17766988,21062488,0,0,0,70
1131,235024,0,0,0,1236,0,587,864846,0,0,91364436,3248498,3819440,3028710,25164583,1,0,59
1132,235097,1,0,0,1026,1,5618,17243453,1,0,572443030,21983536,23018154,22789194,0,0,0,71
1133,235167,1,0,1,1140,1,1047,6026018,1,0,228861313,7460584,7637236,7582131,540853,0,0,61
1134,235316,0,1,1,860,1,8409,2666767,1,0,909835000,28765000,58031000,114943000,237985000,0,0,92
1135,236133,0,1,1,480,0,498,1456631,1,0,78413000,1775000,7566000,14850000,38339000,0,0,83
1136,236230,0,1,0,760,0,3306,4059041,1,0,250119000,5115000,10387000,64397831,92389000,0,0,80
1137,236328,0,0,0,280,0,5202,1853274,1,0,681644000,9658000,18536000,57566000,115996000,0,0,76
1138,236452,0,1,1,440,0,1704,2376033,1,0,97253318,4532348,9278816,23865649,42507779,0,0,76
1139,236577,0,1,1,516,0,3923,4000564,1,0,367597000,7587000,20539000,65237000,106772000,0,0,77
1140,236595,0,1,0,825,1,7914,4144649,0,0,792238831,21777014,40199288,107682115,223796035,0,0,82
1141,236939,1,0,0,1968,1,21198,35239178,1,0,2854207134,104199870,32742197,63822901,752702,0,0,81
1142,236948,1,0,0,1116,1,43778,31909373,1,0,13139064367,525499169,63097224,36911219,0,0,0,93
1143,237011,1,0,1,1131,0,10219,15550542,1,0,681430465,19749204,27924330,20067247,0,0,0,79
1144,237057,0,0,0,408,0,4964,884220,0,0,862054876,12864567,15392214,34744530,91450591,1,0,72
1145,237066,0,1,1,1200,0,3915,3661921,1,0,351431926,7474567,16345606,58273578,84343820,0,0,81
1146,237118,0,1,0,220,0,2189,2180346,1,0,62591052,1280683,8434365,14079038,24138563,0,1,48
1147,237136,0,1,1,1796,0,119,411905,1,0,11841435,344155,790383,1317559,5183506,0,1,82
1148,237181,0,1,1,1890,1,1568,1170146,1,0,86037738,2407959,5799908,10562702,23922679,0,1,75
1149,237312,0,0,1,1200,0,2806,3126280,1,0,153751925,2998690,9527728,19830823,46777056,0,1,67
1150,237330,1,0,1,335,0,1639,3598627,1,0,72794652,1356755,2837128,2762770,0,0,1,64
1151,237358,0,1,0,680,1,992,1781766,1,0,85047985,892679,5001491,14265401,20998533,1,1,69
1152,237367,1,0,1,1850,0,2439,6734652,1,0,170718315,4177520,5599905,6354799,0,0,1,69
1153,237525,1,0,0,1322,0,6718,18751555,1,0,696852260,30795197,17701571,15545299,0,0,1,77
1154,237640,0,1,0,150,0,289,478699,1,1,16319716,527226,1758432,1925764,16089460,0,1,56
1155,237792,1,0,1,1994,0,1651,4564615,1,0,121225431,3996851,4229404,3602301,0,0,1,73
1156,237899,1,0,1,525,0,3235,3834451,1,0,84587344,1881924,2111745,2355420,0,0,1,60
1157,237969,0,1,1,1178,0,2182,1984832,1,0,120664167,2390593,6404973,21971682,26655763,0,1,72
1158,238078,0,1,1,200,0,1057,866693,1,0,24384754,1186529,5394599,7356344,23188132,0,1,100
1159,238193,0,1,0,850,0,758,2772085,1,0,101890326,2931551,6516016,12936129,37717647,0,0,71
1160,238333,0,0,0,490,0,3140,1411759,1,0,197195962,4348565,8152370,35469256,42574974,1,0,90
1161,238430,0,1,1,700,0,736,1711449,1,0,44442025,4317058,4249763,13032827,30439330,0,0,70
1162,238458,0,1,0,810,0,4116,2815350,1,0,239139783,9848512,13785477,48656716,79365709,0,0,82
1163,238616,0,1,0,292,0,3509,3316224,1,0,277595308,12077224,19314089,49894988,115857079,0,0,81
1164,238980,0,1,1,1344,0,823,2635705,1,0,71391329,3734217,7302695,11640543,39462182,0,0,61
1165,239017,0,0,0,300,0,3028,1613497,1,0,497906171,4755958,13084566,40951488,70763904,1,0,87
1166,239071,0,1,1,1250,0,282,1157850,1,0,22432196,1463327,1726306,1619086,15842543,0,0,83
1167,239080,0,1,1,460,0,1596,2360249,1,0,58958886,3835733,7248503,16323532,30641668,0,0,71
1168,239105,0,1,1,696,1,15324,7595477,1,0,1675810000,55140000,72415000,184362000,441415000,0,0,88
1169,239309,0,0,0,1510,0,1448,1744898,0,0,19436412,3666904,2714228,16310430,17688008,1,0,70
1170,239318,0,0,0,1755,0,4059,2597386,0,0,361504239,3610784,10697518,62442213,77659579,0,0,80
1171,239390,0,1,1,670,0,1296,1888730,1,0,71562119,1594610,4012132,7178381,25280290,0,0,72
1172,239512,0,1,0,1518,1,1706,1062996,1,0,51359279,613300,3921351,13912604,19969191,1,0,66
1173,239628,0,0,1,300,0,2614,1221330,1,0,161939593,1081124,5927158,21768520,29237653,1,0,76
1174,239716,0,1,0,815,0,3358,1538166,1,0,336117917,5134134,10495392,35717821,72806187,0,0,82
1175,240107,0,1,1,690,0,1325,1953034,1,0,123802123,2830105,8827639,17262337,44786638,0,0,77
1176,240189,1,0,0,1216,0,6046,12249432,1,0,325660923,27373206,31960070,1859527,0,0,0,79
1177,240268,1,0,0,1509,1,6202,9890413,1,0,335462729,21901788,29070197,961718,0,0,0,82
1178,240277,1,0,0,1575,1,3292,9146062,1,0,149750437,14784746,19886153,934947,0,0,0,74
1179,240329,1,0,0,1575,1,6214,7427246,1,0,437251610,20141218,26028686,1245771,0,0,0,86
1180,240338,0,1,0,444,0,981,1091796,1,0,112906279,2271463,6201807,14161029,30914896,0,0,77
1181,240365,1,0,0,1295,1,6340,11153266,1,0,313963257,20347682,26194407,1560298,0,0,0,72
1182,240374,1,0,0,1146,1,2048,6685763,1,0,118849766,11309678,14525977,1128123,0,0,0,72
1183,240417,1,0,0,2474,1,3393,7945292,1,0,245963048,19113898,21430165,942967,0,0,0,73
1184,240426,1,0,0,1605,1,1067,3210634,1,0,120594307,5980245,10983119,220123,0,0,0,65
1185,240444,1,0,0,1469,1,45915,21371299,1,0,5142372954,257281028,150122744,6346025,0,0,0,95
1186,240453,1,0,0,1163,0,10738,29682350,1,0,643650163,65795163,71190719,6850525,0,0,0,75
1187,240462,1,0,0,1455,1,3671,7316010,1,0,252376703,28372310,20848979,1684399,0,0,0,77
1188,240471,1,0,0,1635,1,2782,6242297,1,0,246598997,13956304,16624626,1202874,0,0,0,77
1189,240480,1,0,0,1602,1,5882,10620522,1,0,307743870,16377273,23854062,1219050,0,0,0,79
1190,240727,1,0,1,1441,1,4919,9879071,1,0,1749012000,44763000,20222000,13480000,0,0,0,80
1191,241191,0,1,0,1200,0,159,2400407,0,0,13604429,1015473,795525,0,10378101,0,0,78
1192,243638,1,0,0,700,0,1352,4500310,1,0,30086252,890440,1637335,0,0,1,0,73
1193,243665,1,0,1,604,0,640,4459656,1,0,161947481,6078960,4188765,0,475900,0,0,63
1194,243780,1,0,0,784,1,57510,24670132,1,0,6065474659,129273820,60940335,210677,0,0,0,93
1195,245652,0,0,1,760,0,476,435661,0,0,144766425,1433678,4922383,7762016,23678182,0,0,64
1196,247773,0,0,1,100,1,14,138557,0,0,3547355,569615,356514,676435,2674907,0,1,100
1197,262129,1,0,0,1689,1,1382,849981,0,0,99332194,4695111,7023288,3011949,0,0,1,80
1198,363934,0,0,0,683,0,1367,2292958,0,1,14508199,266572,5646321,4062027,17130739,0,0,59
1199,384254,0,0,1,300,0,473,655944,0,0,29665092,2401221,3225050,4567918,18259253,1,1,89
1200,384421,0,0,1,250,1,26,124124,0,0,5393318,58683,58683,1031984,3100017,1,0,61
1201,399911,0,0,1,1712,1,427,393395,0,0,1614558000,6104000,8796000,9418727,61658000,0,0,92
1202,405058,0,0,1,100,1,60,254019,0,0,22340759,57098,884348,824880,6224809,1,0,88
1203,409698,1,0,0,1401,1,11461,14634606,1,0,445042454,21798407,29349764,13166996,0,0,0,81
1204,431983,0,0,1,200,1,0,164985,0,0,28237380,0,1031828,1382821,6273709,1,0,50
1205,433660,1,0,0,1927,1,15430,20635492,1,0,695584289,20991340,17785744,17672750,0,0,1,81
1206,441937,1,0,1,1075,1,10040,16836503,1,0,572501716,26102368,19349663,15889171,0,0,0,83
1207,446048,0,1,0,998,0,1559,1294731,1,0,276017133,1070023,9596124,15475175,38731763,0,1,71
1208,446233,0,1,1,950,0,72,561606,0,0,5659853,104142,15258,932829,2500194,0,1,44
1209,447689,1,0,0,1734,1,5903,31108384,1,0,283637688,11218153,13549474,10256794,0,1,1,63
1210,451370,0,0,1,250,1,8,175898,0,0,2462228,295598,213791,281221,1340179,1,0,75
1211,451398,0,0,1,150,0,96,579268,0,0,10029544,0,675474,2182039,3979923,1,0,85
1212,455770,0,1,1,850,1,62,296035,0,0,1873368,411082,1735099,0,7388656,1,0,49
1213,459949,1,0,0,4193,1,10006,13876685,1,1,259460729,11136964,25031283,3883653,0,0,1,68
1214,481225,0,1,1,1130,0,4,27753,1,1,2668985,71949,44262,55000,1328546,1,1,100
1215,481410,0,0,1,300,1,53,144002,0,0,5493180,0,272965,141014,1295620,1,0,88
1216,482149,1,0,1,2130,1,3692,10645992,1,0,917589125,65784989,8640773,0,0,0,1,74
1217,482158,1,0,1,1314,0,3237,16669664,1,0,219870003,7638256,10009472,7055445,0,0,1,59
1218,482680,1,0,0,1365,0,11149,25851912,1,0,347469957,24124262,17351924,0,4919,0,1,78
1219,482936,1,0,1,1788,1,1665,1899255,0,0,212737011,10330316,4609829,3267951,0,0,1,85
1220,483018,0,0,1,1094,0,188,315457,0,1,62390988,1367437,2140762,2377271,13475845,1,0,71
1221,484905,1,0,1,1466,0,2324,8138593,1,1,228029614,7043740,11994734,4128337,0,0,1,71
1222,485999,0,0,1,200,1,39,302986,0,0,7445223,0,269845,603024,5340169,1,0,80
1223,486026,0,0,1,250,1,31,272823,0,0,10320175,19201,479602,674543,1619165,1,0,80
1224,486196,0,0,1,200,1,80,517870,0,0,4624397,0,78984,591482,2440250,1,0,91
1225,486284,0,1,1,1226,0,164,749657,0,0,6160304,560348,478535,3469050,14249823,0,0,64
1226,486840,1,0,1,1986,1,18601,49292116,1,0,808487994,81687499,46259162,44699,1500,0,1,80
1227,486901,0,1,1,1450,0,518,1014934,1,1,111462499,1486645,5168341,15577247,28284310,0,1,82
1228,487524,0,0,1,800,0,2301,5318088,1,0,142213765,7581962,10679893,17812065,54045671,0,0,77
1229,487746,0,0,1,500,1,1,9640,0,0,13935210,0,39373,40233,2544946,1,0,0
1230,488314,0,0,1,250,1,35,167209,0,0,3225789,68592,218973,409102,902019,1,0,70
1231,489937,0,1,1,1680,0,461,1284183,1,0,16356485,1750703,1372564,2043290,10428257,0,1,49
1232,490319,0,0,1,150,1,16,79919,0,0,2047164,0,118871,365958,668084,1,0,14
1233,490513,0,0,1,250,1,32,45665,0,0,3732863,140693,258685,214697,1252598,1,0,22
1234,491525,0,1,1,620,0,23,148697,0,0,1488866,22198,17346,8747,794338,1,0,80
1235,491622,0,0,1,150,1,35,223850,0,0,7154786,81114,643492,931387,1915391,1,0,61
1236,491640,0,0,1,150,1,40,484303,0,0,1690872,9870,671452,544723,1428549,1,0,88
1237,493707,0,0,1,150,1,40,129212,0,0,6778180,0,415860,280679,1826216,1,0,75
1238,494685,0,1,1,780,0,85,202088,0,0,934251,313687,853465,41905,2692694,1,0,78
1239,495767,1,0,0,488,0,95321,77461840,1,0,17135593000,382703000,199568000,234169000,7653947000,0,0,87
