UNITID,TYPE,FORPROFIT,StudyAbroad,TUITVARY,ROOM,BOARD,TUITION1_INDISTRICT_UG,FEE1_INDISTRICT_UG,TUITION2_INSTATE_UG,FEE2_INSTATE_UG,TUITION3_OUTSTATE_UG,FEE3_OUTOFSTATE_UG,INSTATE_TUITION_FEES_P,OUTSTATE_TUITION_FEES_P,OFFCAMPUS_SELF_EXP,OFFCAMPUS_FAMILY_EXP,ADMS_REUIRED_GPA,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,NUM_FULLTIME_FALLCOHRT,FULLTIME_RETENTIONRATE_SPRING,STUD_TO_FAL_RATIO,TOTAL_FIRSTYR_UG,PRCNT_FIRSTYR_UG,PRCNT_UG_AWARDEDAID,TOTAL_AID_UG,PRCNT_UG_AWARDED_PELL,TOTAL_AMOUNT_PELL_TOUG,PRCENT_FLOANS_TOUG,TOTAL_AMOUNT_FLOANS_UG,TOTAL_SALARY_FT_CONTRACT,DUAL_ENROLLMENT,AP_CREDIT,TEACHER_CERT,COUNSELING_SERVICES,EMPLOYMENT_SERVICE,ACADEMIC_LIBRARY,TUITION_GURANTEE,TUITION_PAYMENTPLAN,ATHASSOC,TOTAL_ASSETS,TOTAL_LIABILITIES,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,TOTAL_PELL,STATEGRANT,LOCAL_GRANT,DISCOUNTSAPPLIED_TO_TUTFEES,Highest_Bachelor,STATE_SOUTH
213303,0,0,1,0,1,1,14500,2500,14500,2500,14500,2500,17000,17000,3600,6600,1,0,1698,326,67,14,340,26,90,18198835,56,3256856,83,10604276,2536957.0,1,1,1,1,1,1,0,1,1,39156109,28271822,1873558,4886171,3220697,13109767,27733921,1739228,0,0
213321,0,1,1,0,1,0,38062,2018,38062,2018,38062,2018,40080,40080,3812,6288,1,1,3160,557,75,11,557,25,85,44514392,24,2590825,77,11698342,9994617.0,1,1,1,1,1,1,0,1,1,232831549,78996055,5704234,11837164,2651146,35577659,67603454,2161198,0,0
213349,1,0,1,1,1,0,7716,3332,7716,3332,11574,3582,11156,15264,4290,4290,1,0,6830,1392,77,19,1392,19,80,29760459,33,10573120,68,32885286,30376907.0,1,1,1,1,1,1,0,1,1,311826008,367090657,13383557,17884436,11115661,6894864,0,16573604,0,0
213358,0,1,1,0,1,1,29470,850,29470,850,29470,850,30320,30320,3230,3230,1,0,1846,205,65,12,205,17,82,16951873,36,2066188,60,5208515,3946435.0,1,1,1,1,1,1,0,1,1,40280342,27938400,2185994,6049320,2163967,14174023,30324846,1430020,0,0
213367,0,1,1,0,1,0,31350,1075,31350,1075,31350,1075,32425,32425,1000,3000,1,1,6151,714,78,13,791,22,88,59508377,38,6743242,64,15946874,16097980.0,1,1,1,1,1,1,0,1,1,273667540,161132540,13455038,19107416,6731006,47379000,109467077,3806802,0,0
213400,0,0,1,0,1,1,26330,680,26330,680,26330,680,27370,27370,2350,2350,1,0,301,163,81,15,166,10,90,13636133,38,2304632,62,7018258,1627057.0,1,1,1,1,1,1,0,1,1,86484860,37027479,1445514,4437223,2154545,9404212,31184823,1082650,0,0
213507,0,1,1,0,1,0,44740,1290,44740,1290,44740,1290,46030,46030,2482,3082,1,1,2500,478,83,12,478,28,95,49523754,24,1788041,71,7958112,6938138.0,1,1,1,1,1,1,0,1,1,214348628,57721217,3477824,9978605,1779776,44189585,60491932,1725349,0,0
213543,0,0,1,0,1,0,54790,470,54790,470,54790,470,55260,55260,1065,1065,0,0,12389,1406,91,9,1406,27,52,115449615,17,4536755,37,10959827,69072990.0,1,1,1,1,1,1,0,1,1,2594231000,577369000,37710000,38856000,4529000,115235000,406147000,1484000,0,0
213598,1,0,1,1,1,1,8026,3240,8026,3240,13396,4072,11266,17468,4415,4415,1,0,3871,443,71,14,443,22,94,19462428,64,6477195,82,12218113,8299833.0,0,1,1,1,1,1,1,1,1,304923012,49954254,3001877,8569656,6560919,7564957,65020238,0,0,0
213613,1,0,1,1,1,0,7716,3162,7716,3162,17290,3412,10878,20702,5307,5307,1,0,2413,548,73,15,590,21,68,11641854,38,4499545,74,13361219,16366056.0,1,1,1,1,1,1,0,1,1,159211499,195172335,5864636,9785301,4765528,2885189,0,6835205,0,0
213668,0,1,1,0,1,1,41984,730,41984,730,41984,730,42939,42939,2071,2071,1,1,2917,340,73,11,340,30,100,41099371,46,2470898,78,6081496,6132248.0,1,1,1,1,1,1,0,1,1,279702335,53757051,4140265,8993606,2410021,33832148,44288962,1183358,1,0
213774,0,1,0,0,1,1,17430,1100,17430,1100,17430,1100,18530,18530,4990,4990,1,0,862,46,50,14,163,22,77,3848157,61,2067974,71,3563556,21689180.115322582,1,1,0,1,0,1,0,1,1,14225975,4622737,882638,2275000,2219269,928264,10089446,1066797,0,0
213783,1,0,1,1,1,1,7716,2944,7716,2944,10032,3194,10660,13226,2512,3822,1,0,2136,342,78,17,446,27,92,14269346,47,3678866,74,8076548,8157218.0,1,1,1,1,1,1,0,1,1,98455390,167910333,4661982,8504603,3978631,2892292,0,10139864,0,0
213826,0,1,1,0,1,1,35178,1750,35178,1750,35178,1750,36928,36928,2500,3500,1,0,2231,360,83,11,360,20,91,38370505,32,2669071,69,9506585,8730782.0,1,1,1,1,1,1,0,1,1,228365138,93735790,9182747,10089160,2750613,31288244,64073612,1920519,0,0
213987,0,1,1,0,1,0,38580,2770,38580,2770,38580,2770,41350,41350,2061,2061,1,0,3457,584,80,15,585,25,98,68524940,27,2877435,70,10924599,8517250.0,1,1,1,1,1,1,0,1,1,168118238,71923871,21726165,16361475,2910626,56444473,99015715,1683442,0,0
213996,0,1,1,0,1,0,36340,840,36340,840,36340,840,37180,37180,3460,3100,1,0,2549,606,86,13,606,22,96,52171593,20,2296808,63,11229811,13713325.0,1,1,1,1,1,1,0,1,1,322341214,87928202,9089314,21100599,2299657,41942582,99519612,2112102,0,0
214041,1,0,1,1,1,0,9570,2095,9570,2095,19290,2345,11665,21635,2810,3100,1,0,6381,1288,75,19,1288,19,63,24304573,28,8013823,60,25065754,25207802.0,1,1,1,1,1,1,0,1,1,217953499,296505254,13880931,18779489,9010250,4848003,0,12768576,0,0
214069,0,1,1,0,1,0,34100,1840,34100,1840,34100,1840,35940,35940,1000,2000,1,0,1897,410,84,10,410,21,90,32788530,26,2143278,74,10767039,21689180.115322582,1,1,1,1,1,1,0,1,1,208480483,66240277,5043167,11252339,2262933,27117580,61392518,1665183,0,0
214148,0,0,1,0,1,1,43320,1486,43320,1486,43320,1486,44806,44806,2000,3000,1,0,1199,102,69,7,102,26,97,10792719,42,763788,84,2149080,21689180.115322582,1,1,1,1,0,1,0,1,0,76690158,5490515,1299206,1162366,801854,6792247,16412326,333348,0,0
214157,0,1,1,0,1,0,45321,2046,45321,2046,45321,2046,47367,47367,6692,8576,0,0,2337,427,83,11,427,21,90,48195366,27,2522470,81,14129460,8769743.0,1,1,1,1,1,1,0,1,1,302590380,105205197,4462754,13055045,2522470,44254793,73561198,2226160,0,0
214166,0,1,1,0,1,1,23090,1280,23090,1280,23090,1280,24370,24370,3000,3000,1,1,1428,141,76,11,243,14,55,12265226,24,1755112,50,6617523,2437243.0,1,1,1,1,1,1,0,1,1,166207128,27929259,2121013,5907945,1805438,8079239,27540491,1567461,0,0
214175,0,1,1,0,1,0,53865,735,53865,735,53865,735,54600,54600,1781,2060,1,1,4543,534,94,9,538,24,85,61476717,19,1966637,56,8197236,14985841.0,1,1,1,1,1,1,0,1,1,527977730,93489947,6374052,13961589,1965287,56862201,104582219,905914,0,0
214272,0,1,1,0,1,0,31500,1460,31500,1460,31500,1460,32960,32960,2600,4520,1,0,3341,416,77,14,416,22,81,26635949,38,3171225,72,9380002,5263218.0,1,1,1,1,1,1,0,1,1,141368145,48618289,4860398,13784062,3275790,17723592,52246305,416819,0,0
215062,0,0,1,1,1,0,53166,6876,53166,6876,53166,6876,60042,60042,2926,2926,1,0,42205,2341,95,6,2341,20,51,265789446,13,7467800,12,9844391,245233735.0,0,1,1,1,1,1,0,1,1,30413231000,10846962000,1012266000,113504000,7669000,360863000,10944686000,476000,0,0
215105,0,0,1,0,1,1,46530,150,46530,150,46530,150,46680,46680,2520,3663,1,0,1588,401,74,9,401,24,98,42191462,33,2709321,87,11174257,5497796.0,1,1,1,1,1,1,0,1,0,191023347,70383024,13821056,7521970,2664776,39675270,70603556,170472,0,0
215114,0,0,1,0,1,1,29178,375,29178,375,29178,375,29853,29853,2042,2042,1,0,539,177,82,11,234,27,94,14191104,36,1459752,63,3617796,21689180.115322582,1,1,1,1,0,1,0,1,1,48927351,17048933,1408000,4282000,1495000,11564000,23235045,1128000,0,0
215132,0,0,1,0,1,1,26983,1700,26983,1700,26983,1700,27500,27500,3300,4400,1,1,3129,426,90,12,426,31,97,22470714,28,1883953,66,6216999,21689180.115322582,1,1,0,1,1,1,1,1,1,394161147,196622937,7257121,19674961,1903857,25953776,94648578,996010,0,0
215293,1,0,1,1,1,0,18628,1050,18628,1050,32656,1050,19679,33706,3502,3502,0,1,32549,4022,93,14,4022,17,49,145426754,13,12959013,38,57477016,127312037.0,1,1,1,1,1,1,0,1,1,8011856079,3011172348,270761856,175850302,13901255,225682687,2412683906,87852,0,0
215442,0,0,1,0,1,0,32560,1640,32560,1640,32560,1640,34200,34200,2100,2100,1,0,5411,629,73,12,627,22,94,55323871,41,5591645,77,16404609,11333277.0,1,1,1,1,1,1,0,1,1,208533496,70223859,7451954,11788385,5787552,42493099,79852698,3354249,0,0
215637,0,0,0,0,1,1,19650,3900,19650,3900,19650,3900,23550,23550,4650,4675,1,0,404,19,16,21,126,42,51,978210,41,677100,76,1288200,21689180.115322582,0,0,0,1,1,1,0,1,0,2902306,2246741,35597,35258,760156,0,9164558,0,1,0
215655,0,0,1,0,1,0,30830,1300,30830,1300,30830,1300,32130,32130,6562,6562,1,0,4469,731,81,14,731,19,84,59572595,28,4370500,66,17135884,20067322.0,1,1,1,1,1,1,0,1,1,276095735,126872287,10383363,22346698,4337165,45918313,123138187,3956646,0,0
215691,0,1,1,0,1,1,19500,1150,19500,1150,19500,1150,20650,20650,1518,5045,1,0,1042,95,72,14,92,18,85,5867568,40,1067343,69,2790050,1361100.0,0,1,1,1,1,1,0,1,1,55101229,23270693,3285089,3223540,1190170,3829230,19849956,616185,0,0
215743,0,1,1,0,1,1,38728,1200,38728,1200,38728,1200,39278,39278,6000,7100,1,0,1904,402,96,14,403,17,68,34661196,20,2035563,48,7691717,5243782.0,1,1,1,1,1,1,0,1,1,135941955,41142396,1795410,14144577,2027597,29422388,62313364,1488705,0,0
215770,0,1,1,0,1,0,47740,200,47740,200,47740,200,47940,47940,1916,2488,1,0,7632,1103,89,11,1104,23,93,111450327,13,2753559,52,16276809,24147563.0,1,1,1,1,1,1,0,1,1,802551440,250421142,13380332,35485753,2655264,99349180,210347379,1430288,0,0
215798,0,1,1,0,1,1,36586,1018,36586,1018,36586,1018,37604,37604,1800,4820,1,1,2310,358,83,11,358,23,98,40548649,29,2113733,71,7359196,7060749.0,1,1,1,1,1,1,0,1,1,282462182,33237916,4039928,9972498,2107597,34124470,56071379,1678330,0,0
215929,0,1,1,0,1,0,46684,400,46684,400,46684,400,47084,47084,1872,4572,1,0,9291,994,89,12,994,26,93,86257614,19,3479861,64,16048598,25535552.0,1,1,1,1,1,1,1,1,1,605835765,197146761,14286845,21290273,3404155,79110051,165100332,2248805,0,0
215947,0,1,1,0,1,0,37396,550,37396,550,37396,550,37946,37946,3000,2300,0,0,2583,394,81,14,394,23,96,38141515,30,2250718,76,8329514,21689180.115322582,1,1,1,1,1,1,0,1,1,174081874,52975922,3047214,8325023,2519972,34632450,52343018,1903434,0,0
216010,1,0,1,1,1,0,9570,3824,9570,3824,10048,4074,13544,14272,3382,3382,1,1,6760,1292,77,18,1292,24,82,27480980,33,7465084,68,22748609,26597199.0,1,1,1,1,1,1,0,1,1,259293740,382175045,16743774,16752372,7859309,5829527,0,17077813,0,0
216038,1,0,1,1,1,1,7716,2268,7716,2268,11574,2518,9984,14092,3854,5144,1,0,5461,1579,83,21,1579,21,74,34085977,31,10154239,68,32652439,32253714.0,1,1,1,1,1,1,0,1,1,261595751,308835210,12589940,18134325,11108881,6944460,325953,19135679,0,0
216047,0,1,0,0,1,1,21218,1352,21218,1352,21218,1352,22570,22570,1000,1000,0,0,5,5,100,6,5,10,29,85670,17,38460,38,103900,21689180.115322582,1,1,0,1,0,1,0,1,0,67611901,3402791,2151612,966896,38460,84949,10893656,38885,0,0
216278,0,1,1,0,1,1,50500,640,50500,640,50500,640,51140,51140,2160,3660,1,1,5497,620,88,13,620,27,98,81244087,26,2789541,73,11218245,10315906.0,1,1,1,1,1,1,0,1,1,339662705,67239170,4963504,22200031,2807194,71329697,81360370,0,0,0
216339,1,0,1,1,1,0,16080,890,16080,890,28992,890,16970,29882,2462,2474,1,1,33805,4942,87,13,4942,17,77,214220560,29,38990125,59,113375452,21689180.115322582,1,1,1,1,1,1,0,1,1,5453339000,2311147000,175996000,81098000,41573000,152840000,3432630000,0,0,0
216357,0,1,1,0,1,0,31690,1830,31690,1830,31690,1830,33520,33520,3300,3300,1,0,1680,246,75,11,247,34,94,16550865,43,1558984,92,4003925,3504034.0,1,1,1,1,1,1,0,1,1,74838776,28626240,1207328,6308471,1571253,14522884,24427578,1019691,0,0
216366,0,0,1,0,1,1,40680,1035,40680,1035,40680,1035,41866,41866,4717,4717,1,1,4469,618,84,13,620,17,85,65828027,33,5305381,70,20850132,8495663.0,1,1,0,1,1,1,0,1,1,8372226240,5029316590,64884446,17440136,5333841,66410441,5570678922,2443858,0,0
216542,0,1,1,0,1,1,21320,1286,21320,1286,21320,1286,22606,22606,6690,6690,1,0,522,102,69,11,105,19,82,5984316,47,1211869,72,2760679,1087024.0,1,1,1,1,1,1,0,1,1,40571355,35506713,777597,1442022,1237434,4103064,13571530,366574,0,0
216597,0,1,1,0,1,0,56730,730,56730,730,56730,730,57460,57460,2300,3950,1,1,22083,1686,96,11,1686,25,55,123284382,10,3241511,41,18937854,64130274.0,1,1,1,1,1,1,0,1,1,1880806380,432104093,63959503,75716263,3278708,138240565,458178879,927717,0,0
216667,0,0,1,0,1,1,49612,558,49612,558,49612,558,50169,50169,900,900,1,0,2496,291,85,10,291,23,100,41891530,29,1724723,73,7347918,21689180.115322582,1,1,1,1,1,1,0,1,1,317857588,70564363,5165401,10233036,1732030,35576552,59245028,1391442,0,0
216694,0,1,1,0,1,1,25430,1070,25430,1070,25430,1070,26500,26500,1340,1340,1,1,1584,355,79,11,355,27,96,21554548,32,1859518,80,7369944,4020299.0,1,1,1,1,1,1,0,1,1,127676659,50149420,3673137,5945109,1904059,15342256,40072555,1914578,0,0
216764,1,0,1,1,1,0,7716,2707,7716,2707,19290,2957,10471,22295,2520,4592,0,1,14234,2860,85,20,2860,20,57,45790628,25,16403821,59,55841817,59571832.0,1,1,1,1,1,1,0,1,1,568069433,552445314,43927783,24172736,17647446,10623736,0,25279573,0,0
216807,0,1,1,0,1,0,37075,600,37075,600,37075,600,37675,37675,1250,3250,1,1,2746,279,80,11,279,24,96,32124729,32,1666693,75,5752165,4529260.0,1,1,1,1,0,1,0,1,1,216642866,48808506,4730573,7772097,1637266,27367611,36828053,1285286,0,0
216852,0,0,1,0,1,0,47770,805,47770,805,47770,805,48575,48575,2430,2430,1,0,5739,727,81,13,727,23,86,75391881,21,2959648,70,15335172,21689180.115322582,1,1,1,1,1,1,0,1,1,373313373,180110707,13711062,19452723,3024610,87933609,152903123,3031745,0,0
216931,0,0,1,0,1,1,36888,1864,36888,1864,36888,1864,38752,38752,4193,5633,1,0,3633,532,76,13,532,23,87,48461346,33,3459474,71,10972935,12392369.0,1,1,1,1,1,1,0,1,1,232735413,107706458,10473036,16251619,3524249,41277888,100889075,2816153,0,0
217013,0,1,1,0,1,1,25200,890,25200,890,25200,890,26090,26090,2580,2580,1,0,808,198,68,12,198,18,72,12021959,30,1512102,67,5363231,2106212.0,1,1,1,1,1,1,0,1,1,116652606,36676970,4668435,5233088,1531138,8386912,26790789,1083616,0,0
217059,0,0,1,0,1,0,19670,2030,19670,2030,19670,2030,21700,21700,2550,2550,1,0,5798,942,77,14,942,23,89,34653722,25,4646415,66,17717247,13444389.0,1,1,1,1,1,1,0,1,1,501517928,96801213,13196411,12683018,4563417,26193619,104422008,2719362,0,0
217165,0,0,1,0,1,1,45966,897,45966,897,45966,897,46863,46863,3500,3500,1,1,7521,854,89,13,854,25,91,66224273,11,1735911,52,11406847,22451051.0,1,1,0,1,1,1,0,1,1,506731000,160989000,15154000,31974000,1754000,65199000,154739000,137000,0,0
217402,0,1,1,0,1,0,53440,948,53440,948,53440,948,54388,54388,1610,7120,1,1,10817,1090,92,11,1090,27,71,86760934,14,2777075,53,14276345,30240945.0,1,1,1,1,1,1,0,1,1,748292244,179457582,16797799,14784900,2899889,80541196,212353394,139605,0,0
217420,1,0,1,1,1,1,8835,1425,8835,1425,23310,1425,10260,24735,2400,2200,0,1,4709,919,76,14,919,14,76,27840932,46,12560586,55,21631915,28151074.0,1,1,1,1,1,1,0,1,1,219972884,109321368,15614671,13041821,13482108,8973511,0,17445371,0,0
217484,1,0,1,1,1,1,12922,2082,12922,2082,30496,2082,15004,32578,4496,9328,1,1,23856,3123,85,17,3222,21,69,125422628,19,14092339,45,45595775,21689180.115322582,1,1,1,1,1,1,0,1,1,1125265341,556376029,67553225,42236250,17420396,2749201,0,88003123,0,0
217493,0,0,1,0,1,1,53820,1070,53820,1070,53820,1070,54890,54890,3500,4500,1,0,4001,480,85,9,480,24,35,21278625,16,1616694,32,4184991,16690699.0,0,1,1,1,1,1,0,1,0,686288039,237594237,20623692,10059490,1623654,27319133,159273773,23484,0,0
217518,0,0,1,0,1,0,34402,2424,34402,2424,34402,2424,38274,38274,2864,3014,1,1,8775,1111,81,15,1111,25,93,61535607,18,3495707,61,17765083,21809516.0,1,1,1,1,1,1,0,1,1,273380421,145350703,4958976,19128135,3574955,56224680,145107896,0,0,0
217536,0,1,1,0,1,0,42220,700,42220,700,42220,700,42920,42920,3400,3600,1,1,4972,654,83,13,654,30,95,48221931,21,2078644,74,10820654,8863556.0,1,1,1,1,1,1,0,1,1,192416000,54896000,6284000,12555000,2063418,42868058,72090000,145238,0,0
217624,0,1,0,0,1,1,12540,800,12540,800,12540,800,13340,13340,2000,3200,1,0,3490,229,50,15,256,34,96,6809688,87,3476682,85,4475289,21689180.115322582,1,1,0,1,1,1,0,1,1,46904067,24762785,1410515,4525172,3595382,1674540,17249627,879078,0,1
217633,0,1,1,0,1,0,26820,3160,26820,3160,26820,3160,29980,29980,5190,5420,1,0,3804,639,84,16,639,22,88,51732215,24,3101685,54,10657482,6180980.0,1,1,1,1,1,1,0,1,1,187384632,47294435,6347839,13552039,3285132,28743898,62815931,5070366,0,1
217688,0,1,1,0,1,1,27800,40,27800,40,27800,40,28100,28100,4900,4900,1,0,4953,578,70,13,578,20,88,46618234,37,4848532,56,11186870,21689180.115322582,1,1,1,1,1,1,0,1,1,191448124,71715451,2224517,15630264,5212101,32117877,60174108,0,0,1
217721,0,1,1,0,1,1,14600,2600,14600,2600,14600,2600,17200,17200,2202,2202,1,0,8114,728,69,18,718,35,98,27634847,77,8095445,70,10128926,3619625.0,1,1,1,1,1,1,0,1,1,122453279,88142431,2451209,9454847,8538509,11486841,48876882,3109625,0,1
217776,0,1,1,0,1,0,24926,750,24926,750,24926,750,25676,25676,2085,1950,1,0,922,167,74,13,194,17,85,15179446,45,2300605,70,5738812,676095.0,1,1,1,1,1,1,0,1,1,39920024,8769068,1344070,4286598,2447127,9220802,24507328,3228029,0,1
217819,1,0,1,1,1,0,12518,460,12518,460,32848,460,12978,33308,3954,3954,1,1,15214,2046,80,15,2046,21,68,62835481,22,9630394,40,25598338,40593945.0,1,1,1,1,1,1,0,1,1,581567936,585340368,19713603,18354638,10233056,19185236,0,36775759,0,1
217864,1,0,1,1,1,1,75,12545,75,12545,75,35801,12620,35876,8275,8275,1,1,2524,646,87,12,646,22,65,23651072,21,2999718,45,8755047,16557087.0,1,1,1,1,1,1,0,0,1,212182082,211539537,10018193,10385831,3021330,4974647,0,14054993,0,1
217873,0,1,1,0,1,1,16476,570,16476,570,16476,570,17046,17046,9000,9500,1,0,9261,459,70,13,459,23,95,24163768,72,7437575,84,12828806,6611980.0,1,1,1,1,1,1,0,1,1,109500641,47999992,3614530,5280604,7905478,6127996,52343915,7869228,0,1
217882,1,0,1,1,1,1,14118,1440,14118,1440,37110,1440,15558,38550,4284,6042,1,1,28600,3928,94,16,3938,19,82,156574849,16,15339939,37,51073214,118604896.0,1,1,1,1,1,1,0,1,1,2306864615,2111517952,86148836,55455601,15196928,64387119,0,106573415,0,1
217907,0,0,1,0,1,1,30864,660,30864,660,30864,660,31524,31524,1448,1448,1,0,965,265,69,12,266,27,83,16903890,55,2484034,62,2429682,4022135.0,1,1,0,1,1,1,0,1,1,75540905,16939685,4298977,6381940,2477793,816152,27403658,0,0,1
217925,0,0,1,0,1,1,23550,1100,23550,1100,23550,1100,24650,24650,4510,4510,1,0,448,132,69,15,132,16,68,8723542,36,1308027,49,2687844,21689180.115322582,1,1,1,1,1,1,0,1,1,110643516,36886258,2007653,9097654,1722170,7988008,45601357,772393,0,1
217934,0,1,1,0,1,1,17791,800,17791,800,17791,800,20690,20690,8144,5090,1,0,786,166,59,12,166,15,76,9731187,54,2868317,74,5635547,1964241.0,1,1,1,1,1,1,0,1,1,48416779,8426705,1125083,4817519,3158605,257515,22490480,4399807,0,1
217961,0,0,1,0,1,0,19500,1000,19500,1000,19500,1000,20500,20500,5500,5500,1,0,1720,186,73,11,186,23,89,1570000,42,844196,12,10000,4759668.0,1,1,1,1,1,1,0,1,1,163727605,41377697,2216202,5244970,1676902,4273317,29532609,3466606,0,1
217998,0,1,1,0,1,1,34435,2100,34435,2100,34435,2100,36510,36510,1400,11800,1,1,1020,428,75,15,391,49,100,25813425,43,1533406,72,3442494,21689180.115322582,1,1,1,1,1,1,0,1,1,79056545,24923733,936347,1893483,911602,15692070,20459020,3664615,0,1
218061,1,0,1,1,1,0,10384,776,10384,776,20768,776,11160,21544,3716,3716,1,1,4266,706,68,14,706,19,75,25845678,47,8978806,53,14241117,12386922.0,1,1,1,1,1,1,0,1,1,118378489,130217687,6267958,7308178,8960779,8385393,0,17284249,0,1
218070,0,0,1,0,1,0,51712,380,51712,380,51712,380,52092,52092,1970,1970,1,0,5194,648,81,9,648,24,94,84141666,12,1492263,29,4927162,21986369.0,0,1,1,1,1,1,0,1,1,1066060401,121266629,23036824,30329244,1500092,65636575,163131431,8277512,0,1
218229,1,0,1,1,1,0,10700,1000,10700,1000,20300,1000,11700,21300,2770,2770,1,1,5627,943,75,17,943,30,84,27367590,43,6796195,63,12465073,8015808.0,1,1,1,1,1,1,0,1,1,78286371,107423858,3485798,10130193,6733038,9929642,0,24269804,0,1
218238,0,0,0,0,1,0,25200,1100,25200,1100,25200,1100,26300,26300,3807,10500,1,0,2179,326,62,13,325,15,82,21219171,52,4202307,74,16200015,1974133.0,1,1,1,1,1,1,0,1,1,74642458,22208642,1558501,10445084,4409816,12068199,38345268,1659446,0,1
218414,0,1,1,0,1,0,25650,2500,25650,2500,25650,2500,28150,28150,3606,3606,1,0,2163,340,67,14,354,28,98,27576735,48,3052909,78,6688873,4180585.0,1,1,1,1,1,1,0,1,1,63850251,35571641,1853190,8257652,3181856,18308380,31002302,4561214,1,1
218539,0,1,1,0,1,0,37400,2860,37400,2860,37400,2860,40260,40260,3070,3070,1,0,2016,342,72,12,342,31,93,33707091,30,1510891,53,3732754,4942265.0,1,1,1,1,1,1,0,1,1,209385132,70331783,5019191,11359237,1527669,25638999,45508486,4886046,0,1
218645,1,0,1,1,1,1,10398,362,10398,362,20856,362,10760,21218,3870,3870,1,1,3055,556,66,17,556,17,77,16676039,39,6254903,51,11197839,8904711.0,1,1,1,1,1,1,0,1,1,92635122,113539615,4803368,8038616,6369222,6598985,0,17216694,0,1
218654,1,0,1,1,1,1,10344,386,10344,386,21390,386,10730,21776,4739,4187,1,1,2096,440,63,15,440,21,78,11072239,42,4457016,61,8645598,5232536.0,1,1,1,1,1,1,0,1,1,68113755,55297817,6196302,5633494,4480945,4176328,16960,10732116,0,1
218663,1,0,1,1,1,1,12288,400,12288,400,33528,400,12688,33928,4386,4386,1,1,34957,6279,90,18,6279,23,82,145284494,19,26016537,44,79325142,121403812.0,1,1,1,1,1,1,0,0,1,2163228992,2276532191,110734558,62417074,25641335,66500449,411505,275545841,0,1
218724,1,0,1,1,1,0,11460,180,11460,180,27214,180,11640,27394,3992,3980,1,0,14152,2301,73,17,2301,24,86,78686339,34,16394680,62,41067838,32114980.0,1,1,1,1,1,1,0,1,1,574307098,569989038,16943355,42628056,15866361,14017834,231277,48084102,0,1
218733,1,0,1,1,1,1,9528,1532,9528,1532,20218,1532,11060,21750,8000,8000,1,0,3128,359,69,14,359,17,90,18919917,73,7850967,78,12839636,8102824.0,1,1,1,1,1,1,0,1,1,178539284,164343231,4662221,11318058,7937909,3059428,0,7599178,0,1
218742,1,0,1,1,1,1,11208,375,11208,375,22710,375,11583,23085,4665,3902,0,1,4385,881,72,16,881,15,74,31541157,45,13439163,59,24466748,14596332.0,1,1,1,1,1,1,0,1,1,125246112,193076274,10669817,13506778,13280459,12012188,0,30474532,0,1
218964,1,0,1,1,1,0,15306,530,15306,530,29636,530,15836,30166,8432,3184,1,1,6705,1073,70,12,1073,23,82,44765313,41,9059782,61,20573970,16997582.0,1,1,1,1,1,1,0,1,1,143651732,232341157,8892181,18079278,9340681,14986889,0,35849939,0,1
218973,0,1,1,0,1,1,46010,1640,46010,1640,46010,1640,47650,47650,3769,3262,1,0,4102,474,89,12,474,28,96,55125870,17,1310887,43,4647263,10640909.0,1,1,0,1,1,1,0,1,1,486613567,112225922,7119992,20250407,1316913,44393123,74662101,7102265,1,1
219000,0,1,1,0,1,1,34934,950,34934,950,34934,950,35884,35884,8440,6300,1,0,2037,430,84,12,430,24,96,38315936,19,1496003,59,8005668,6874035.0,1,1,1,1,1,1,0,1,1,192354431,44852198,4355920,6157343,1543538,29518840,54541610,855614,0,0
219046,1,0,1,1,1,0,7541,1131,7541,1131,10611,1131,8672,11742,4500,4500,1,1,1119,436,65,16,473,13,46,9136255,23,3679747,39,9328247,7552379.0,1,1,1,1,1,1,0,1,1,100376754,24125063,5460565,7844357,3839493,459550,0,4617045,0,0
219082,1,0,1,1,1,0,7541,1995,7541,1995,10611,1995,9536,12606,5807,5010,1,0,712,399,71,18,403,14,49,6603985,22,2575226,44,7977889,7320635.0,1,1,1,1,1,1,0,1,1,99908008,50745800,4245070,6375592,2810972,408745,0,3700895,0,0
219091,0,1,1,0,1,0,28700,1070,28700,1070,28700,1070,29770,29770,1850,3010,1,0,1218,163,69,12,163,22,87,10018570,37,1140504,87,4635114,1987150.0,1,1,1,1,1,1,0,1,1,80956839,14745772,854176,5025824,1140504,9327866,18646705,221516,0,0
219198,0,1,0,0,1,1,26926,2210,26926,2210,26926,2210,29136,29136,5138,3712,1,0,737,115,76,12,116,13,51,8325081,19,774987,40,2406203,21689180.115322582,1,1,1,1,1,1,0,1,1,69294079,29746295,824437,4068514,959556,8091776,16781507,134662,0,0
219259,1,0,1,1,1,0,7540,1210,7540,1210,10611,1210,8750,11821,4200,4200,1,1,1038,312,76,18,325,11,37,6758135,15,2098566,28,5093241,6038681.0,1,1,1,1,1,1,0,1,1,129110006,26146154,4936021,8129402,2168345,304140,0,3598660,0,0
